condition,model,mode,embed_model,gpt_model,sections,embeds,accuracy,precision,recall,f1,roc_auc,hold_accuracy,hold_precision,hold_recall,hold_f1,hold_roc_auc,file
acute liver injury,logistic,basic,SFR-Embedding-Mistral,gpt4,all,refute,0.9087136929460581,0.48148148148148145,0.6190476190476191,0.5416666666666666,0.9334415584415585,0.578125,0.188,0.7833333333333333,0.3032258064516129,0.7431047197640117,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute kidney injury,logistic,basic,SFR-Embedding-Mistral,gpt4,all,refute,0.8745247148288974,0.5454545454545454,0.5,0.5217391304347826,0.8526676456191875,0.6188235294117647,0.12021857923497267,0.9565217391304348,0.21359223300970873,0.9218040233614537,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute myocardial infarction,rf,basic,SFR-Embedding-Mistral,gpt4,all,all_embeds,0.9278350515463918,0.0,0.0,0.0,0.8962081128747795,0.8881789137380192,0.0,0.0,0.0,0.4934224049331963,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
gi bleed,rf,basic,SFR-Embedding-Mistral,gpt4,all,all_embeds,0.9265175718849841,0.0,0.0,0.0,0.8172446110590441,0.9070796460176991,0.0,0.0,0.0,0.6821138211382113,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute liver injury,rf,basic,SFR-Embedding-Mistral,gpt4,all,all_embeds,0.91701244813278,0.6666666666666666,0.09523809523809523,0.16666666666666666,0.9553030303030303,0.8828125,0.0,0.0,0.0,0.609089233038348,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute kidney injury,rf,basic,SFR-Embedding-Mistral,gpt4,all,all_embeds,0.8631178707224335,0.0,0.0,0.0,0.8913974547234459,0.9458823529411765,0.0,0.0,0.0,0.791044776119403,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute myocardial infarction,rf,basic,SFR-Embedding-Mistral,gpt4,all,support,0.9278350515463918,0.0,0.0,0.0,0.9059082892416225,0.8881789137380192,0.0,0.0,0.0,0.6904933196300103,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
gi bleed,rf,basic,SFR-Embedding-Mistral,gpt4,all,support,0.9297124600638977,0.0,0.0,0.0,0.831615120274914,0.9070796460176991,0.0,0.0,0.0,0.7066202090592335,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute liver injury,rf,basic,SFR-Embedding-Mistral,gpt4,all,support,0.91701244813278,1.0,0.047619047619047616,0.09090909090909091,0.9507575757575758,0.8828125,0.0,0.0,0.0,0.5533554572271387,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute kidney injury,rf,basic,SFR-Embedding-Mistral,gpt4,all,support,0.8631178707224335,0.0,0.0,0.0,0.9140969162995595,0.9458823529411765,0.0,0.0,0.0,0.790828466363833,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute myocardial infarction,rf,basic,SFR-Embedding-Mistral,gpt4,all,refute,0.9278350515463918,0.0,0.0,0.0,0.8930335097001764,0.8881789137380192,0.0,0.0,0.0,0.6783144912641315,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
gi bleed,rf,basic,SFR-Embedding-Mistral,gpt4,all,refute,0.9201277955271565,0.2,0.045454545454545456,0.07407407407407407,0.8162293033427054,0.9070796460176991,0.0,0.0,0.0,0.8648083623693379,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute liver injury,rf,basic,SFR-Embedding-Mistral,gpt4,all,refute,0.921161825726141,0.6666666666666666,0.19047619047619047,0.2962962962962963,0.9546536796536796,0.8828125,0.0,0.0,0.0,0.6940634218289086,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute kidney injury,rf,basic,SFR-Embedding-Mistral,gpt4,all,refute,0.8631178707224335,0.0,0.0,0.0,0.8599486049926578,0.9458823529411765,0.0,0.0,0.0,0.8043478260869565,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute myocardial infarction,knn,basic,SFR-Embedding-Mistral,gpt4,all,all_embeds,0.9312714776632303,0.5333333333333333,0.38095238095238093,0.4444444444444444,0.843915343915344,0.9041533546325878,0.6470588235294118,0.3142857142857143,0.4230769230769231,0.6881294964028777,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
gi bleed,knn,basic,SFR-Embedding-Mistral,gpt4,all,all_embeds,0.9105431309904153,0.35,0.3181818181818182,0.3333333333333333,0.7799906279287724,0.915929203539823,0.5454545454545454,0.5714285714285714,0.5581395348837209,0.8152148664343786,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute liver injury,knn,basic,SFR-Embedding-Mistral,gpt4,all,all_embeds,0.9377593360995851,0.7142857142857143,0.47619047619047616,0.5714285714285714,0.9190476190476191,0.7734375,0.18888888888888888,0.2833333333333333,0.22666666666666666,0.6042957227138643,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute kidney injury,knn,basic,SFR-Embedding-Mistral,gpt4,all,all_embeds,0.8821292775665399,0.6,0.4166666666666667,0.4918032786885246,0.7667033773861968,0.8964705882352941,0.18181818181818182,0.2608695652173913,0.21428571428571427,0.7919640925805753,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute myocardial infarction,knn,basic,SFR-Embedding-Mistral,gpt4,all,support,0.9278350515463918,0.5,0.3333333333333333,0.4,0.842768959435626,0.8402555910543131,0.32558139534883723,0.4,0.358974358974359,0.6971736896197328,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
gi bleed,knn,basic,SFR-Embedding-Mistral,gpt4,all,support,0.8977635782747604,0.25,0.22727272727272727,0.23809523809523808,0.7152452358637926,0.8628318584070797,0.3684210526315789,0.6666666666666666,0.4745762711864407,0.7961672473867596,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute liver injury,knn,basic,SFR-Embedding-Mistral,gpt4,all,support,0.9336099585062241,0.6666666666666666,0.47619047619047616,0.5555555555555556,0.9288961038961038,0.861328125,0.3225806451612903,0.16666666666666666,0.21978021978021978,0.6412610619469026,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute kidney injury,knn,basic,SFR-Embedding-Mistral,gpt4,all,support,0.8897338403041825,0.6666666666666666,0.3888888888888889,0.49122807017543857,0.7410058737151248,0.8823529411764706,0.22448979591836735,0.4782608695652174,0.3055555555555556,0.8486913259788016,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute myocardial infarction,knn,basic,SFR-Embedding-Mistral,gpt4,all,refute,0.9037800687285223,0.29411764705882354,0.23809523809523808,0.2631578947368421,0.8156966490299823,0.9041533546325878,0.7272727272727273,0.22857142857142856,0.34782608695652173,0.6742548818088386,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
gi bleed,knn,basic,SFR-Embedding-Mistral,gpt4,all,refute,0.8977635782747604,0.32142857142857145,0.4090909090909091,0.36,0.7963917525773196,0.9292035398230089,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.881416957026713,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute liver injury,knn,basic,SFR-Embedding-Mistral,gpt4,all,refute,0.946058091286307,0.8333333333333334,0.47619047619047616,0.6060606060606061,0.918073593073593,0.880859375,0.47368421052631576,0.15,0.22784810126582278,0.6759402654867257,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute kidney injury,knn,basic,SFR-Embedding-Mistral,gpt4,all,refute,0.8859315589353612,0.6,0.5,0.5454545454545454,0.7830396475770924,0.9294117647058824,0.26666666666666666,0.17391304347826086,0.21052631578947367,0.876757516764006,basic_SFR-Embedding-Mistral_gpt4_embeddings.csv
acute myocardial infarction,logistic,inprompt,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.9037800687285223,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.87989417989418,0.6198083067092651,0.21232876712328766,0.8857142857142857,0.3425414364640884,0.8283658787255909,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,logistic,inprompt,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.9041533546325878,0.3333333333333333,0.36363636363636365,0.34782608695652173,0.7880349890659168,0.6371681415929203,0.20388349514563106,1.0,0.3387096774193548,0.9421602787456445,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,logistic,inprompt,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.9585062240663901,0.8235294117647058,0.6666666666666666,0.7368421052631579,0.9467532467532467,0.58203125,0.192,0.8,0.3096774193548387,0.7424041297935103,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,logistic,inprompt,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.8859315589353612,0.6,0.5,0.5454545454545454,0.8534018600097896,0.6,0.1111111111111111,0.9130434782608695,0.19811320754716982,0.8813540990698681,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,logistic,inprompt,SFR-Embedding-Mistral,gpt35,all,support,0.9037800687285223,0.34782608695652173,0.38095238095238093,0.36363636363636365,0.8800705467372134,0.6261980830670927,0.2112676056338028,0.8571428571428571,0.3389830508474576,0.8236382322713258,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,logistic,inprompt,SFR-Embedding-Mistral,gpt35,all,support,0.8945686900958466,0.3103448275862069,0.4090909090909091,0.35294117647058826,0.8216182442986567,0.6327433628318584,0.19607843137254902,0.9523809523809523,0.3252032520325203,0.9375145180023229,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,logistic,inprompt,SFR-Embedding-Mistral,gpt35,all,support,0.9585062240663901,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.9380952380952381,0.580078125,0.18875502008032127,0.7833333333333333,0.3042071197411003,0.7573377581120944,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,logistic,inprompt,SFR-Embedding-Mistral,gpt35,all,support,0.8821292775665399,0.5806451612903226,0.5,0.5373134328358209,0.837126774351444,0.5858823529411765,0.11557788944723618,1.0,0.2072072072072072,0.8989833441488211,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,logistic,inprompt,SFR-Embedding-Mistral,gpt35,all,refute,0.6941580756013745,0.09523809523809523,0.38095238095238093,0.1523809523809524,0.7145502645502646,0.536741214057508,0.18023255813953487,0.8857142857142857,0.2995169082125604,0.736896197327852,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,logistic,inprompt,SFR-Embedding-Mistral,gpt35,all,refute,0.8977635782747604,0.2222222222222222,0.18181818181818182,0.2,0.7004061230865355,0.5752212389380531,0.168141592920354,0.9047619047619048,0.2835820895522388,0.8314750290360046,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,logistic,inprompt,SFR-Embedding-Mistral,gpt35,all,refute,0.7136929460580913,0.18421052631578946,0.6666666666666666,0.28865979381443296,0.8086580086580086,0.486328125,0.15824915824915825,0.7833333333333333,0.26330532212885155,0.636504424778761,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,logistic,inprompt,SFR-Embedding-Mistral,gpt35,all,refute,0.6501901140684411,0.20833333333333334,0.5555555555555556,0.30303030303030304,0.7232623592755751,0.48705882352941177,0.0851063829787234,0.8695652173913043,0.15503875968992248,0.77298291152931,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,rf,inprompt,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.9278350515463918,0.0,0.0,0.0,0.6977072310405644,0.8881789137380192,0.0,0.0,0.0,0.6005652620760534,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,rf,inprompt,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.9361022364217252,1.0,0.09090909090909091,0.16666666666666666,0.817088409871915,0.9070796460176991,0.0,0.0,0.0,0.5775842044134728,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,rf,inprompt,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.921161825726141,0.75,0.14285714285714285,0.24,0.9332251082251083,0.8828125,0.0,0.0,0.0,0.5331120943952803,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,rf,inprompt,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.8631178707224335,0.0,0.0,0.0,0.7920337738619677,0.9458823529411765,0.0,0.0,0.0,0.6737508111615834,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,rf,inprompt,SFR-Embedding-Mistral,gpt35,all,support,0.9278350515463918,0.0,0.0,0.0,0.7231040564373897,0.8881789137380192,0.0,0.0,0.0,0.718191161356629,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,rf,inprompt,SFR-Embedding-Mistral,gpt35,all,support,0.9329073482428115,1.0,0.045454545454545456,0.08695652173913043,0.8071696344892221,0.9070796460176991,0.0,0.0,0.0,0.47468060394889666,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,rf,inprompt,SFR-Embedding-Mistral,gpt35,all,support,0.921161825726141,1.0,0.09523809523809523,0.17391304347826086,0.9404761904761906,0.8828125,0.0,0.0,0.0,0.5502949852507375,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,rf,inprompt,SFR-Embedding-Mistral,gpt35,all,support,0.8631178707224335,0.0,0.0,0.0,0.8337004405286343,0.9458823529411765,0.0,0.0,0.0,0.6224313216526065,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,rf,inprompt,SFR-Embedding-Mistral,gpt35,all,refute,0.7766323024054983,0.06,0.14285714285714285,0.08450704225352113,0.6642857142857143,0.8881789137380192,0.0,0.0,0.0,0.575179856115108,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,rf,inprompt,SFR-Embedding-Mistral,gpt35,all,refute,0.7731629392971247,0.1111111111111111,0.3181818181818182,0.16470588235294117,0.7120431115276475,0.9070796460176991,0.0,0.0,0.0,0.8916376306620208,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,rf,inprompt,SFR-Embedding-Mistral,gpt35,all,refute,0.7261410788381742,0.09090909090909091,0.23809523809523808,0.13157894736842105,0.7254329004329004,0.8828125,0.0,0.0,0.0,0.5464601769911503,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,rf,inprompt,SFR-Embedding-Mistral,gpt35,all,refute,0.6958174904942965,0.14516129032258066,0.25,0.1836734693877551,0.6672173274596183,0.9458823529411765,0.0,0.0,0.0,0.6528769197490807,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,knn,inprompt,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.9209621993127147,0.3333333333333333,0.09523809523809523,0.14814814814814814,0.6229276895943562,0.8913738019169329,0.5384615384615384,0.2,0.2916666666666667,0.71896197327852,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,knn,inprompt,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.9105431309904153,0.25,0.13636363636363635,0.17647058823529413,0.6461262105592002,0.9203539823008849,1.0,0.14285714285714285,0.25,0.8334494773519163,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,knn,inprompt,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.9294605809128631,0.7,0.3333333333333333,0.45161290322580644,0.8382034632034632,0.8828125,0.5,0.016666666666666666,0.03225806451612903,0.5635324483775812,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,knn,inprompt,SFR-Embedding-Mistral,gpt35,all,all_embeds,0.8821292775665399,0.631578947368421,0.3333333333333333,0.43636363636363634,0.755017131669114,0.9482352941176471,0.5714285714285714,0.17391304347826086,0.26666666666666666,0.826952195544019,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,knn,inprompt,SFR-Embedding-Mistral,gpt35,all,support,0.9209621993127147,0.4166666666666667,0.23809523809523808,0.30303030303030304,0.6910934744268078,0.9041533546325878,0.7777777777777778,0.2,0.3181818181818182,0.7470195272353545,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,knn,inprompt,SFR-Embedding-Mistral,gpt35,all,support,0.9137380191693291,0.3684210526315789,0.3181818181818182,0.34146341463414637,0.6692439862542956,0.915929203539823,1.0,0.09523809523809523,0.17391304347826086,0.8925667828106851,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,knn,inprompt,SFR-Embedding-Mistral,gpt35,all,support,0.9253112033195021,0.6153846153846154,0.38095238095238093,0.47058823529411764,0.8810606060606061,0.88671875,1.0,0.03333333333333333,0.06451612903225806,0.6174963126843658,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,knn,inprompt,SFR-Embedding-Mistral,gpt35,all,support,0.8669201520912547,0.52,0.3611111111111111,0.4262295081967213,0.7922173274596181,0.9058823529411765,0.20689655172413793,0.2608695652173913,0.23076923076923078,0.7558403634003894,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,knn,inprompt,SFR-Embedding-Mistral,gpt35,all,refute,0.9243986254295533,0.3333333333333333,0.047619047619047616,0.08333333333333333,0.6528218694885362,0.8881789137380192,0.5,0.02857142857142857,0.05405405405405406,0.547841726618705,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
gi bleed,knn,inprompt,SFR-Embedding-Mistral,gpt35,all,refute,0.9137380191693291,0.2222222222222222,0.09090909090909091,0.12903225806451613,0.5879412683536396,0.9026548672566371,0.0,0.0,0.0,0.5663182346109175,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute liver injury,knn,inprompt,SFR-Embedding-Mistral,gpt35,all,refute,0.9253112033195021,0.7142857142857143,0.23809523809523808,0.35714285714285715,0.7387445887445888,0.8828125,0.0,0.0,0.0,0.5061209439528023,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute kidney injury,knn,inprompt,SFR-Embedding-Mistral,gpt35,all,refute,0.8897338403041825,0.7333333333333333,0.3055555555555556,0.43137254901960786,0.6537567302985806,0.9458823529411765,0.0,0.0,0.0,0.507895306078304,inprompt_SFR-Embedding-Mistral_gpt35_embeddings.csv
acute myocardial infarction,logistic,rag,ember-v1,gpt35,WP,all_embeds,0.8831615120274914,0.2222222222222222,0.3157894736842105,0.2608695652173913,0.8662925696594428,0.5993589743589743,0.19463087248322147,0.8529411764705882,0.31693989071038253,0.7994604316546761,rag_ember-v1_gpt35_WP_embeddings.csv
gi bleed,logistic,rag,ember-v1,gpt35,WP,all_embeds,0.8849840255591054,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.747654998856097,0.6238938053097345,0.19230769230769232,0.9523809523809523,0.32,0.8663182346109175,rag_ember-v1_gpt35_WP_embeddings.csv
acute liver injury,logistic,rag,ember-v1,gpt35,WP,all_embeds,0.921161825726141,0.3157894736842105,0.5,0.3870967741935484,0.8602620087336245,0.580078125,0.1702127659574468,0.6666666666666666,0.2711864406779661,0.6684365781710916,rag_ember-v1_gpt35_WP_embeddings.csv
acute kidney injury,logistic,rag,ember-v1,gpt35,WP,all_embeds,0.8859315589353612,0.48484848484848486,0.5517241379310345,0.5161290322580645,0.7827880931329206,0.5435294117647059,0.09859154929577464,0.9130434782608695,0.17796610169491525,0.8356586632057106,rag_ember-v1_gpt35_WP_embeddings.csv
acute myocardial infarction,logistic,rag,ember-v1,gpt35,WP,support,0.8797250859106529,0.2647058823529412,0.47368421052631576,0.33962264150943394,0.8668730650154799,0.8397435897435898,0.3,0.35294117647058826,0.32432432432432434,0.7642826914938637,rag_ember-v1_gpt35_WP_embeddings.csv
gi bleed,logistic,rag,ember-v1,gpt35,WP,support,0.8817891373801917,0.40625,0.41935483870967744,0.4126984126984127,0.7625257378174332,0.6061946902654868,0.18518518518518517,0.9523809523809523,0.31007751937984496,0.8740998838559815,rag_ember-v1_gpt35_WP_embeddings.csv
acute liver injury,logistic,rag,ember-v1,gpt35,WP,support,0.9045643153526971,0.2962962962962963,0.6666666666666666,0.41025641025641024,0.8617176128093158,0.58203125,0.18181818181818182,0.7333333333333333,0.2913907284768212,0.6809365781710915,rag_ember-v1_gpt35_WP_embeddings.csv
acute kidney injury,logistic,rag,ember-v1,gpt35,WP,support,0.8745247148288974,0.4444444444444444,0.5517241379310345,0.49230769230769234,0.8045977011494252,0.5411764705882353,0.09813084112149532,0.9130434782608695,0.17721518987341772,0.8572355613238157,rag_ember-v1_gpt35_WP_embeddings.csv
acute myocardial infarction,logistic,rag,ember-v1,gpt35,WP,refute,0.9140893470790378,0.0,0.0,0.0,0.4827786377708978,0.24358974358974358,0.12313432835820895,0.9705882352941176,0.2185430463576159,0.675306813372831,rag_ember-v1_gpt35_WP_embeddings.csv
gi bleed,logistic,rag,ember-v1,gpt35,WP,refute,0.9073482428115016,0.6666666666666666,0.12903225806451613,0.21621621621621623,0.5421528254404027,0.8628318584070797,0.2222222222222222,0.19047619047619047,0.20512820512820512,0.540534262485482,rag_ember-v1_gpt35_WP_embeddings.csv
acute liver injury,logistic,rag,ember-v1,gpt35,WP,refute,0.946058091286307,0.4,0.16666666666666666,0.23529411764705882,0.608806404657933,0.263671875,0.11056511056511056,0.75,0.19271948608137046,0.4955936578171091,rag_ember-v1_gpt35_WP_embeddings.csv
acute kidney injury,logistic,rag,ember-v1,gpt35,WP,refute,0.9011406844106464,0.5882352941176471,0.3448275862068966,0.43478260869565216,0.6712348953728263,0.20470588235294118,0.053824362606232294,0.8260869565217391,0.10106382978723404,0.5310404499242916,rag_ember-v1_gpt35_WP_embeddings.csv
acute myocardial infarction,rf,rag,ember-v1,gpt35,WP,all_embeds,0.9347079037800687,0.0,0.0,0.0,0.8999613003095974,0.8910256410256411,0.0,0.0,0.0,0.6906474820143885,rag_ember-v1_gpt35_WP_embeddings.csv
gi bleed,rf,rag,ember-v1,gpt35,WP,all_embeds,0.9009584664536742,0.0,0.0,0.0,0.8621024937085335,0.9070796460176991,0.0,0.0,0.0,0.4499419279907085,rag_ember-v1_gpt35_WP_embeddings.csv
acute liver injury,rf,rag,ember-v1,gpt35,WP,all_embeds,0.9543568464730291,1.0,0.08333333333333333,0.15384615384615385,0.9388646288209607,0.8828125,0.0,0.0,0.0,0.496976401179941,rag_ember-v1_gpt35_WP_embeddings.csv
acute kidney injury,rf,rag,ember-v1,gpt35,WP,all_embeds,0.8897338403041825,0.0,0.0,0.0,0.9049513704686118,0.9458823529411765,0.0,0.0,0.0,0.33008868699978366,rag_ember-v1_gpt35_WP_embeddings.csv
acute myocardial infarction,rf,rag,ember-v1,gpt35,WP,support,0.9312714776632303,0.0,0.0,0.0,0.9339202786377709,0.8910256410256411,0.0,0.0,0.0,0.4734447735928904,rag_ember-v1_gpt35_WP_embeddings.csv
gi bleed,rf,rag,ember-v1,gpt35,WP,support,0.9009584664536742,0.0,0.0,0.0,0.8401395561656372,0.9070796460176991,0.0,0.0,0.0,0.3711962833914054,rag_ember-v1_gpt35_WP_embeddings.csv
acute liver injury,rf,rag,ember-v1,gpt35,WP,support,0.950207468879668,0.5,0.08333333333333333,0.14285714285714285,0.9019286754002911,0.8828125,0.0,0.0,0.0,0.5250553097345133,rag_ember-v1_gpt35_WP_embeddings.csv
acute kidney injury,rf,rag,ember-v1,gpt35,WP,support,0.8935361216730038,1.0,0.034482758620689655,0.06666666666666667,0.8963306808134394,0.9458823529411765,0.0,0.0,0.0,0.623675102747134,rag_ember-v1_gpt35_WP_embeddings.csv
acute myocardial infarction,rf,rag,ember-v1,gpt35,WP,refute,0.9347079037800687,0.0,0.0,0.0,0.41292569659442724,0.8910256410256411,0.0,0.0,0.0,0.4293271265340669,rag_ember-v1_gpt35_WP_embeddings.csv
gi bleed,rf,rag,ember-v1,gpt35,WP,refute,0.9009584664536742,0.0,0.0,0.0,0.45773278425989483,0.9070796460176991,0.0,0.0,0.0,0.44041811846689893,rag_ember-v1_gpt35_WP_embeddings.csv
acute liver injury,rf,rag,ember-v1,gpt35,WP,refute,0.950207468879668,0.0,0.0,0.0,0.5411208151382824,0.8828125,0.0,0.0,0.0,0.4299410029498525,rag_ember-v1_gpt35_WP_embeddings.csv
acute kidney injury,rf,rag,ember-v1,gpt35,WP,refute,0.8935361216730038,1.0,0.034482758620689655,0.06666666666666667,0.48798997936928973,0.9458823529411765,0.0,0.0,0.0,0.4810188189487346,rag_ember-v1_gpt35_WP_embeddings.csv
acute myocardial infarction,knn,rag,ember-v1,gpt35,WP,all_embeds,0.9278350515463918,0.4,0.21052631578947367,0.27586206896551724,0.7358746130030959,0.8974358974358975,0.5555555555555556,0.29411764705882354,0.38461538461538464,0.7301100296233602,rag_ember-v1_gpt35_WP_embeddings.csv
gi bleed,knn,rag,ember-v1,gpt35,WP,all_embeds,0.8945686900958466,0.4166666666666667,0.16129032258064516,0.23255813953488372,0.7153397391901167,0.915929203539823,0.5555555555555556,0.47619047619047616,0.5128205128205128,0.8375145180023229,rag_ember-v1_gpt35_WP_embeddings.csv
acute liver injury,knn,rag,ember-v1,gpt35,WP,all_embeds,0.9045643153526971,0.23809523809523808,0.4166666666666667,0.30303030303030304,0.8258733624454149,0.88671875,0.55,0.18333333333333332,0.275,0.6775442477876106,rag_ember-v1_gpt35_WP_embeddings.csv
acute kidney injury,knn,rag,ember-v1,gpt35,WP,all_embeds,0.8973384030418251,0.5625,0.3103448275862069,0.4,0.7063071028588269,0.9270588235294117,0.35714285714285715,0.43478260869565216,0.39215686274509803,0.8464741509842093,rag_ember-v1_gpt35_WP_embeddings.csv
acute myocardial infarction,knn,rag,ember-v1,gpt35,WP,support,0.9347079037800687,0.5,0.3157894736842105,0.3870967741935484,0.7971168730650156,0.8942307692307693,0.5294117647058824,0.2647058823529412,0.35294117647058826,0.6641980533220483,rag_ember-v1_gpt35_WP_embeddings.csv
gi bleed,knn,rag,ember-v1,gpt35,WP,support,0.8945686900958466,0.4444444444444444,0.25806451612903225,0.32653061224489793,0.7240905971173645,0.9292035398230089,0.631578947368421,0.5714285714285714,0.6,0.8802555168408827,rag_ember-v1_gpt35_WP_embeddings.csv
acute liver injury,knn,rag,ember-v1,gpt35,WP,support,0.9128630705394191,0.23529411764705882,0.3333333333333333,0.27586206896551724,0.8728165938864628,0.880859375,0.47368421052631576,0.15,0.22784810126582278,0.6298672566371681,rag_ember-v1_gpt35_WP_embeddings.csv
acute kidney injury,knn,rag,ember-v1,gpt35,WP,support,0.9049429657794676,0.6,0.41379310344827586,0.4897959183673469,0.7608311229000885,0.92,0.3103448275862069,0.391304347826087,0.34615384615384615,0.8159203980099502,rag_ember-v1_gpt35_WP_embeddings.csv
acute myocardial infarction,knn,rag,ember-v1,gpt35,WP,refute,0.9312714776632303,0.0,0.0,0.0,0.6351586687306502,0.8974358974358975,0.6666666666666666,0.11764705882352941,0.2,0.6126745662293694,rag_ember-v1_gpt35_WP_embeddings.csv
gi bleed,knn,rag,ember-v1,gpt35,WP,refute,0.9041533546325878,1.0,0.03225806451612903,0.0625,0.5583390528483185,0.9070796460176991,0.5,0.14285714285714285,0.2222222222222222,0.5709639953542394,rag_ember-v1_gpt35_WP_embeddings.csv
acute liver injury,knn,rag,ember-v1,gpt35,WP,refute,0.946058091286307,0.0,0.0,0.0,0.5700509461426492,0.888671875,0.6363636363636364,0.11666666666666667,0.19718309859154928,0.6013274336283185,rag_ember-v1_gpt35_WP_embeddings.csv
acute kidney injury,knn,rag,ember-v1,gpt35,WP,refute,0.9049429657794676,1.0,0.13793103448275862,0.24242424242424243,0.6051429413498378,0.9294117647058824,0.1111111111111111,0.043478260869565216,0.0625,0.5803590741942461,rag_ember-v1_gpt35_WP_embeddings.csv
