,cohort_id,condition_name,ingredients_names,pt_meddra_id,pt_meddra_term,ingredients_rxcuis,drug_concept_id,affect,gpt_output
1033,500000301,Acute liver injury,dolutegravir,10000804,Acute hepatic failure,1433868,,,False.
1034,500000301,Acute liver injury,dolutegravir,10019717,Hepatitis,1433868,,,False.
1035,500000301,Acute liver injury,dolutegravir,10019851,Hepatotoxicity,1433868,,,False.
1036,500000301,Acute liver injury,imatinib,10000804,Acute hepatic failure,282388,1304107.0,1.0,False.
1037,500000801,Acute myocardial infarction,imatinib,10002383,Angina pectoris,282388,,,False.
1038,500001001,GI bleed,imatinib,10018830,Haematemesis,282388,,,True
1039,500000301,Acute liver injury,imatinib,10019663,Hepatic failure,282388,1304107.0,1.0,True
1040,500000301,Acute liver injury,imatinib,10019692,Hepatic necrosis,282388,1304107.0,1.0,False.
1041,500000301,Acute liver injury,imatinib,10019717,Hepatitis,282388,1304107.0,1.0,True
1042,500000301,Acute liver injury,imatinib,10019851,Hepatotoxicity,282388,1304107.0,1.0,True
1043,500000301,Acute liver injury,imatinib,10023126,Jaundice,282388,1304107.0,1.0,True
1044,500000301,Acute liver injury,acetazolamide,10023126,Jaundice,167,,,True
1045,500000301,Acute liver injury,abiraterone,10000804,Acute hepatic failure,1100072,,,False.
1046,500000801,Acute myocardial infarction,abiraterone,10002383,Angina pectoris,1100072,,,False.
1047,500000801,Acute myocardial infarction,abiraterone,10002388,Angina unstable,1100072,,,False.
1048,500000301,Acute liver injury,abiraterone,10019717,Hepatitis,1100072,,,True
1049,500000301,Acute liver injury,abiraterone,10019851,Hepatotoxicity,1100072,,,True.
1050,500000301,Acute liver injury,soybean oil,10019842,Hepatomegaly,9949,,,False.
1051,500000301,Acute liver injury,soybean oil,10023126,Jaundice,9949,,,False.
1052,500000801,Acute myocardial infarction,irinotecan,10002383,Angina pectoris,51499,,,False.
1053,500000301,Acute liver injury,irinotecan,10019842,Hepatomegaly,51499,,,False.
1054,500000301,Acute liver injury,irinotecan,10023126,Jaundice,51499,,,True
1055,500000301,Acute liver injury,larotrectinib,10019851,Hepatotoxicity,2105628,,,True
1056,500000301,Acute liver injury,larotrectinib,10023126,Jaundice,2105628,,,True
1057,500000301,Acute liver injury,quetiapine,10019663,Hepatic failure,51272,,,True
1058,500000301,Acute liver injury,quetiapine,10019692,Hepatic necrosis,51272,,,False.
1059,500000301,Acute liver injury,quetiapine,10019717,Hepatitis,51272,,,True
1060,500000301,Acute liver injury,levothyroxine,10019719,Hepatitis A,10582,,,False.
1061,500001001,GI bleed,aldesleukin,10018830,Haematemesis,70223,,,True
1062,500000301,Acute liver injury,aldesleukin,10019717,Hepatitis,70223,,,True
1063,500000301,Acute liver injury,aldesleukin,10019847,Hepatosplenomegaly,70223,,,True
1064,500000301,Acute liver injury,tigecycline,10023126,Jaundice,384455,,,True
1065,500000301,Acute liver injury,penicillamine,10019663,Hepatic failure,7975,,,True
1066,500000301,Acute liver injury,penicillamine,10019717,Hepatitis,7975,,,True
1067,500000801,Acute myocardial infarction,docetaxel,10002388,Angina unstable,72962,,,False.
1068,500000301,Acute liver injury,docetaxel,10019717,Hepatitis,72962,,,True
1069,500000301,Acute liver injury,docetaxel,10019851,Hepatotoxicity,72962,,,True
1070,500000301,Acute liver injury,fluticasone,10008612,Cholecystitis,41126,1149380.0,0.0,False.
1071,500000301,Acute liver injury,piroxicam,10019851,Hepatotoxicity,8356,,,True
1072,500001001,GI bleed,carboprost,10018830,Haematemesis,2051,,,True
1073,500000301,Acute liver injury,tiopronin,10023126,Jaundice,6765,,,True.
1074,500000301,Acute liver injury,praziquantel,10019717,Hepatitis,8628,,,True
1075,500000801,Acute myocardial infarction,phentermine,10002383,Angina pectoris,8152,,,False.
1076,500000301,Acute liver injury,tolcapone,10000804,Acute hepatic failure,72937,715727.0,1.0,True
1077,500000801,Acute myocardial infarction,tolcapone,10002383,Angina pectoris,72937,,,False.
1078,500000301,Acute liver injury,tolcapone,10008612,Cholecystitis,72937,715727.0,1.0,False.
1079,500000301,Acute liver injury,tolcapone,10008629,Cholelithiasis,72937,715727.0,1.0,False.
1080,500000301,Acute liver injury,tolcapone,10019837,Hepatocellular injury,72937,715727.0,1.0,True
1081,500000301,Acute liver injury,bosentan,10019641,Hepatic cirrhosis,75207,1321636.0,1.0,True
1082,500000301,Acute liver injury,bosentan,10019663,Hepatic failure,75207,1321636.0,1.0,True
1083,500000301,Acute liver injury,bosentan,10019851,Hepatotoxicity,75207,1321636.0,1.0,True
1084,500000301,Acute liver injury,bosentan,10023126,Jaundice,75207,1321636.0,1.0,True
1085,500000301,Acute liver injury,letrozole,10023126,Jaundice,72965,,,False.
1086,500000301,Acute liver injury,chlorothiazide,10023126,Jaundice,2396,,,True
1087,500000801,Acute myocardial infarction,doxercalciferol,10002383,Angina pectoris,11516,,,False.
1088,500000301,Acute liver injury,etanercept,10003827,Autoimmune hepatitis,214555,,,True
1089,500000301,Acute liver injury,etanercept,10058827,Hepatitis B reactivation,214555,,,True
1090,500000301,Acute liver injury,ambrisentan,10019663,Hepatic failure,358274,,,True
1091,500000301,Acute liver injury,ambrisentan,10019717,Hepatitis,358274,,,True.
1092,500000301,Acute liver injury,ambrisentan,10019851,Hepatotoxicity,358274,,,False.
1093,500000301,Acute liver injury,ambrisentan,10067125,Liver injury,358274,,,True
1094,500000301,Acute liver injury,daptomycin,10008604,Cholangitis,22299,,,False.
1095,500000301,Acute liver injury,daptomycin,10023126,Jaundice,22299,,,True
1096,500000301,Acute liver injury,gentamicin,10019842,Hepatomegaly,1596450,,,False.
1097,500001001,GI bleed,methotrexate,10018830,Haematemesis,6851,,,True
1098,500000301,Acute liver injury,methotrexate,10019663,Hepatic failure,6851,,,True
1099,500000301,Acute liver injury,methotrexate,10019851,Hepatotoxicity,6851,,,True
1100,500000801,Acute myocardial infarction,bortezomib,10002383,Angina pectoris,358258,,,False.
1101,500001001,GI bleed,bortezomib,10018830,Haematemesis,358258,,,False.
1102,500000301,Acute liver injury,bortezomib,10019663,Hepatic failure,358258,1336825.0,1.0,False.
1103,500000301,Acute liver injury,bortezomib,10019677,Hepatic haemorrhage,358258,1336825.0,1.0,False.
1104,500000301,Acute liver injury,bortezomib,10019717,Hepatitis,358258,1336825.0,1.0,True
1105,500000301,Acute liver injury,bortezomib,10036206,Portal vein thrombosis,358258,1336825.0,1.0,False.
1106,500000301,Acute liver injury,minocycline,10019837,Hepatocellular injury,6980,,,True
1107,500000301,Acute liver injury,rivaroxaban,10019717,Hepatitis,1114195,,,False.
1108,500000301,Acute liver injury,rivaroxaban,10019837,Hepatocellular injury,1114195,,,False.
1109,500000301,Acute liver injury,rivaroxaban,10023126,Jaundice,1114195,,,False.
1110,500000301,Acute liver injury,cyclosporine,10019663,Hepatic failure,3008,,,True
1111,500000301,Acute liver injury,cyclosporine,10019717,Hepatitis,3008,,,True
1112,500000301,Acute liver injury,cyclosporine,10023126,Jaundice,3008,,,True
1113,500000301,Acute liver injury,cyclosporine,10067125,Liver injury,3008,,,True
1114,500000301,Acute liver injury,nitisinone,10019663,Hepatic failure,61805,,,True
1115,500000301,Acute liver injury,nitisinone,10019842,Hepatomegaly,61805,,,True
1116,500000301,Acute liver injury,nitisinone,10073069,Hepatic cancer,61805,,,False.
1117,500000301,Acute liver injury,febuxostat,10019663,Hepatic failure,73689,,,True.
1118,500000301,Acute liver injury,febuxostat,10023126,Jaundice,73689,,,True.
1119,500000301,Acute liver injury,febuxostat,10024670,Liver disorder,73689,,,True
1120,500000301,Acute liver injury,amiodarone,10023126,Jaundice,703,,,True
1121,500000801,Acute myocardial infarction,latanoprost,10002388,Angina unstable,43611,,,False.
1122,500000301,Acute liver injury,decitabine,10008612,Cholecystitis,15657,,,False.
1123,500000301,Acute liver injury,cefixime,10019717,Hepatitis,25033,,,True
1124,500000301,Acute liver injury,cefixime,10023126,Jaundice,25033,,,True
1125,500000301,Acute liver injury,entecavir,10019717,Hepatitis,306266,,,True.
1126,500000801,Acute myocardial infarction,flurbiprofen,10002383,Angina pectoris,4502,,,False.
1127,500000301,Acute liver injury,flurbiprofen,10019717,Hepatitis,4502,,,True
1128,500000301,Acute liver injury,flurbiprofen,10019851,Hepatotoxicity,4502,,,True.
1129,500001001,GI bleed,eptifibatide,10018830,Haematemesis,75635,,,False.
1130,500000301,Acute liver injury,floxuridine,10008612,Cholecystitis,4488,,,True
1131,500000301,Acute liver injury,floxuridine,10019692,Hepatic necrosis,4488,,,True
1132,500000801,Acute myocardial infarction,vinblastine,10002383,Angina pectoris,11198,,,False.
1133,500000301,Acute liver injury,mitoxantrone,10019717,Hepatitis,7005,,,True
1134,500000301,Acute liver injury,mitoxantrone,10023126,Jaundice,7005,,,True
1135,500000801,Acute myocardial infarction,desmopressin,10000891,Acute myocardial infarction,3251,,,False.
1136,500000301,Acute liver injury,pentamidine,10019717,Hepatitis,7994,,,True
1137,500000301,Acute liver injury,pentamidine,10019842,Hepatomegaly,7994,,,True
1138,500001001,GI bleed,aminophylline,10018830,Haematemesis,689,,,True
1139,500000801,Acute myocardial infarction,dopamine,10002383,Angina pectoris,3628,,,False.
1140,500000301,Acute liver injury,deferiprone,10019719,Hepatitis A,11645,,,False.
1141,500000301,Acute liver injury,deferiprone,10019842,Hepatomegaly,11645,,,True
1142,500000301,Acute liver injury,deferiprone,10023126,Jaundice,11645,,,True
1143,500000301,Acute liver injury,thiotepa,10019842,Hepatomegaly,10473,,,True
1144,500000301,Acute liver injury,isoflurane,10019663,Hepatic failure,6026,,,False.
1145,500000301,Acute liver injury,isoflurane,10019692,Hepatic necrosis,6026,,,False.
1146,500000301,Acute liver injury,isoflurane,10019717,Hepatitis,6026,,,False.
1147,500000301,Acute liver injury,ropivacaine,10023126,Jaundice,35780,,,True
1148,500000301,Acute liver injury,ropivacaine,10023138,Jaundice neonatal,35780,,,False.
1149,500000301,Acute liver injury,octreotide,10008604,Cholangitis,7617,,,True
1150,500000301,Acute liver injury,octreotide,10008614,Cholecystitis acute,7617,,,True
1151,500000301,Acute liver injury,octreotide,10017626,Gallbladder disorder,7617,,,True
1152,500000301,Acute liver injury,octreotide,10019754,Hepatitis cholestatic,7617,,,True
1153,500000301,Acute liver injury,tegaserod,10004637,Bile duct stone,139778,,,False.
1154,500000301,Acute liver injury,tegaserod,10008612,Cholecystitis,139778,,,False.
1155,500000301,Acute liver injury,tegaserod,10019717,Hepatitis,139778,,,False.
1156,500000801,Acute myocardial infarction,bexarotene,10002383,Angina pectoris,233272,,,False.
1157,500000301,Acute liver injury,bexarotene,10019663,Hepatic failure,233272,,,True
1158,500000301,Acute liver injury,bexarotene,10019851,Hepatotoxicity,233272,,,True
1159,500000301,Acute liver injury,cefoxitin,10023126,Jaundice,2189,,,True
1160,500000301,Acute liver injury,teriflunomide,10019851,Hepatotoxicity,1310520,,,True
1161,500000801,Acute myocardial infarction,dexmethylphenidate,10002383,Angina pectoris,352372,,,False.
1162,500000301,Acute liver injury,cytarabine,10023126,Jaundice,3041,,,True
1163,500000301,Acute liver injury,cytarabine,10024652,Liver abscess,3041,,,False.
1164,500000301,Acute liver injury,cytarabine,10067125,Liver injury,3041,,,True
1165,500000301,Acute liver injury,clofarabine,10019851,Hepatotoxicity,44151,,,True
1166,500000301,Acute liver injury,clofarabine,10023126,Jaundice,44151,,,True
1167,500000301,Acute liver injury,protriptyline,10023126,Jaundice,8886,,,True
1168,500000301,Acute liver injury,zileuton,10019851,Hepatotoxicity,40575,,,True
1169,500000301,Acute liver injury,zileuton,10023126,Jaundice,40575,,,True
1170,500000301,Acute liver injury,zileuton,10067125,Liver injury,40575,,,True
1171,500000301,Acute liver injury,methylphenidate,10000804,Acute hepatic failure,6901,,,False.
1172,500000301,Acute liver injury,methylphenidate,10019837,Hepatocellular injury,6901,,,True
1173,500000301,Acute liver injury,toremifene,10019717,Hepatitis,38409,,,True
1174,500000301,Acute liver injury,semaglutide,10008629,Cholelithiasis,1991302,,,True
1175,500001001,GI bleed,inotuzumab ozogamicin,10018830,Haematemesis,1942950,,,True
1176,500000301,Acute liver injury,inotuzumab ozogamicin,10019837,Hepatocellular injury,1942950,,,True
1177,500000301,Acute liver injury,inotuzumab ozogamicin,10019851,Hepatotoxicity,1942950,,,True
1178,500000301,Acute liver injury,trabectedin,10019851,Hepatotoxicity,1716278,,,True
1179,500000301,Acute liver injury,deferasirox,10008629,Cholelithiasis,614373,,,True
1180,500000301,Acute liver injury,deferasirox,10019663,Hepatic failure,614373,,,True.
1181,500000301,Acute liver injury,deferasirox,10019717,Hepatitis,614373,,,True.
1182,500000301,Acute liver injury,deferasirox,10067125,Liver injury,614373,,,True
1183,500000301,Acute liver injury,deferasirox,10072268,Drug-induced liver injury,614373,,,True
1184,500000301,Acute liver injury,ceftazidime,10023126,Jaundice,2191,,,True
1185,500000301,Acute liver injury,rifampin,10019851,Hepatotoxicity,9384,,,True
1186,500000301,Acute liver injury,cyclophosphamide,10019660,Hepatic encephalopathy,3002,,,False.
1187,500000301,Acute liver injury,cyclophosphamide,10019663,Hepatic failure,3002,,,True
1188,500000301,Acute liver injury,cyclophosphamide,10019717,Hepatitis,3002,,,True
1189,500000301,Acute liver injury,cyclophosphamide,10019754,Hepatitis cholestatic,3002,,,False.
1190,500000301,Acute liver injury,cyclophosphamide,10019799,Hepatitis viral,3002,,,True
1191,500000301,Acute liver injury,cyclophosphamide,10019842,Hepatomegaly,3002,,,False.
1192,500000301,Acute liver injury,cyclophosphamide,10019851,Hepatotoxicity,3002,,,True
1193,500000301,Acute liver injury,lusutrombopag,10036206,Portal vein thrombosis,2054984,,,True
1194,500000301,Acute liver injury,nafcillin,10019663,Hepatic failure,7233,,,True
1195,500000301,Acute liver injury,dactinomycin,10019663,Hepatic failure,3100,,,True
1196,500000301,Acute liver injury,dactinomycin,10019717,Hepatitis,3100,,,True
1197,500000301,Acute liver injury,dactinomycin,10019842,Hepatomegaly,3100,,,False.
1198,500000301,Acute liver injury,dactinomycin,10019851,Hepatotoxicity,3100,,,True
1199,500000801,Acute myocardial infarction,fluvoxamine,10002383,Angina pectoris,42355,,,False.
1200,500000301,Acute liver injury,fluvoxamine,10008612,Cholecystitis,42355,,,False.
1201,500000301,Acute liver injury,fluvoxamine,10008629,Cholelithiasis,42355,,,False.
1202,500000301,Acute liver injury,fluvoxamine,10023126,Jaundice,42355,,,False.
1203,500000301,Acute liver injury,eslicarbazepine,10067125,Liver injury,1482502,,,True.
1204,500000301,Acute liver injury,micafungin,10019663,Hepatic failure,325887,,,True
1205,500000301,Acute liver injury,micafungin,10019837,Hepatocellular injury,325887,,,True
1206,500000301,Acute liver injury,micafungin,10019842,Hepatomegaly,325887,,,False.
1207,500000301,Acute liver injury,micafungin,10023126,Jaundice,325887,,,True
1208,500000301,Acute liver injury,haloperidol,10000804,Acute hepatic failure,5093,,,False.
1209,500000301,Acute liver injury,haloperidol,10019717,Hepatitis,5093,,,True
1210,500000301,Acute liver injury,rho(d) immune globulin,10023126,Jaundice,35465,,,True
1211,500000301,Acute liver injury,methyltestosterone,10023126,Jaundice,6904,,,True
1212,500000301,Acute liver injury,anakinra,10019717,Hepatitis,72435,,,True
1213,500000301,Acute liver injury,anakinra,10019719,Hepatitis A,72435,,,False.
1214,500000301,Acute liver injury,bremelanotide,10019851,Hepatotoxicity,2176312,,,False.
1215,500000301,Acute liver injury,oxycodone,10019717,Hepatitis,7804,,,False.
1216,500000301,Acute liver injury,nateglinide,10019717,Hepatitis,274332,,,True
1217,500000301,Acute liver injury,epoprostenol,10019663,Hepatic failure,8814,,,True
1218,500001001,GI bleed,apixaban,10018830,Haematemesis,1364430,,,True
1219,500000801,Acute myocardial infarction,lurasidone,10002383,Angina pectoris,1040028,,,False.
1220,500000301,Acute liver injury,fulvestrant,10019663,Hepatic failure,282357,,,True
1221,500000301,Acute liver injury,fulvestrant,10019717,Hepatitis,282357,,,True
1222,500000301,Acute liver injury,fulvestrant,10019851,Hepatotoxicity,282357,,,True
1223,500000301,Acute liver injury,hydroxychloroquine,10019663,Hepatic failure,5521,,,True
1224,500000301,Acute liver injury,fenofibrate,10019851,Hepatotoxicity,8703,,,True
1225,500000301,Acute liver injury,trimipramine,10023126,Jaundice,10834,,,True
1226,500000301,Acute liver injury,cefpodoxime,10067125,Liver injury,20489,,,True
1227,500000301,Acute liver injury,buprenorphine,10008612,Cholecystitis,1819,,,False.
1228,500000301,Acute liver injury,buprenorphine,10019851,Hepatotoxicity,1819,,,True
1229,500000301,Acute liver injury,montelukast,10067125,Liver injury,88249,,,True
1230,500000301,Acute liver injury,liraglutide,10008629,Cholelithiasis,475968,,,True
1231,500000301,Acute liver injury,liraglutide,10019717,Hepatitis,475968,,,True
1232,500001001,GI bleed,fentanyl,10018830,Haematemesis,4337,,,False.
1233,500000801,Acute myocardial infarction,interferon gamma-1b,10002383,Angina pectoris,5882,,,False.
1234,500000301,Acute liver injury,interferon gamma-1b,10019663,Hepatic failure,5882,,,True
1235,500000301,Acute liver injury,interferon gamma-1b,10019842,Hepatomegaly,5882,,,False.
1236,500001001,GI bleed,tirofiban,10018830,Haematemesis,73137,,,True.
1237,500000801,Acute myocardial infarction,teriparatide,10002383,Angina pectoris,32915,,,False.
1238,500000301,Acute liver injury,methadone,10008909,Chronic hepatitis,6813,,,True
1239,500000301,Acute liver injury,paroxetine,10019663,Hepatic failure,32937,,,True
1240,500000301,Acute liver injury,paroxetine,10067125,Liver injury,32937,,,True
1241,500000301,Acute liver injury,paroxetine,10072268,Drug-induced liver injury,32937,,,True
1242,500000301,Acute liver injury,arsenic trioxide,10019851,Hepatotoxicity,18330,,,True
1243,500000301,Acute liver injury,tranylcypromine,10019851,Hepatotoxicity,10734,,,True
1244,500000301,Acute liver injury,dimethyl fumarate,10067125,Liver injury,1373478,,,True
1245,500000301,Acute liver injury,panobinostat,10019731,Hepatitis B,1603350,,,True.
1246,500000301,Acute liver injury,panobinostat,10019851,Hepatotoxicity,1603350,,,True
1247,500000301,Acute liver injury,sulfadiazine,10019717,Hepatitis,10171,,,True.
1248,500000801,Acute myocardial infarction,fenoldopam,10002383,Angina pectoris,24853,,,False.
1249,500000301,Acute liver injury,mercaptopurine,10019668,Hepatic fibrosis,103,,,True
1250,500000301,Acute liver injury,hydrocortisone,10019842,Hepatomegaly,5492,,,False.
1251,500000301,Acute liver injury,carmustine,10019851,Hepatotoxicity,2105,,,True
1252,500000301,Acute liver injury,gemtuzumab ozogamicin,10019663,Hepatic failure,1294580,,,True
1253,500000301,Acute liver injury,gemtuzumab ozogamicin,10019851,Hepatotoxicity,1294580,,,True
1254,500000301,Acute liver injury,sunitinib,10008612,Cholecystitis,357977,,,True
1255,500001001,GI bleed,sunitinib,10018830,Haematemesis,357977,,,True
1256,500000301,Acute liver injury,sunitinib,10019851,Hepatotoxicity,357977,,,True
1257,500000301,Acute liver injury,cobicistat,10023126,Jaundice,1306284,,,True.
1258,500000301,Acute liver injury,caspofungin,10019663,Hepatic failure,140108,,,True
1259,500000301,Acute liver injury,caspofungin,10019692,Hepatic necrosis,140108,,,False.
1260,500000301,Acute liver injury,caspofungin,10019842,Hepatomegaly,140108,,,False.
1261,500000301,Acute liver injury,caspofungin,10019851,Hepatotoxicity,140108,,,True
1262,500000301,Acute liver injury,caspofungin,10023126,Jaundice,140108,,,False.
1263,500000301,Acute liver injury,betamethasone,10019842,Hepatomegaly,1514,,,False.
1264,500000301,Acute liver injury,rifapentine,10019717,Hepatitis,35617,,,True
1265,500000301,Acute liver injury,rifapentine,10019842,Hepatomegaly,35617,,,False.
1266,500000301,Acute liver injury,rifapentine,10019851,Hepatotoxicity,35617,,,True
1267,500000301,Acute liver injury,rifapentine,10023126,Jaundice,35617,,,True
1268,500000301,Acute liver injury,meclofenamate,10023126,Jaundice,588003,,,True
1269,500000301,Acute liver injury,infliximab,10000804,Acute hepatic failure,191831,937368.0,1.0,True
1270,500000301,Acute liver injury,infliximab,10003827,Autoimmune hepatitis,191831,937368.0,1.0,True
1271,500000301,Acute liver injury,infliximab,10019717,Hepatitis,191831,937368.0,1.0,True
1272,500000301,Acute liver injury,infliximab,10019851,Hepatotoxicity,191831,937368.0,1.0,True
1273,500000301,Acute liver injury,infliximab,10023126,Jaundice,191831,937368.0,1.0,True
1274,500000301,Acute liver injury,infliximab,10067125,Liver injury,191831,937368.0,1.0,True
1275,500000801,Acute myocardial infarction,pentostatin,10002383,Angina pectoris,8011,,,False.
1276,500000301,Acute liver injury,levamlodipine,10023126,Jaundice,2376944,,,False.
1277,500000801,Acute myocardial infarction,estradiol,10002388,Angina unstable,4083,,,False.
1278,500000301,Acute liver injury,estradiol,10036206,Portal vein thrombosis,4083,,,False.
1279,500000301,Acute liver injury,hydroxyurea,10019717,Hepatitis,5552,,,True
1280,500000301,Acute liver injury,cefiderocol,10008612,Cholecystitis,2265702,,,False.
1281,500000301,Acute liver injury,cefiderocol,10008629,Cholelithiasis,2265702,,,False.
1282,500000301,Acute liver injury,rituximab,10019731,Hepatitis B,121191,,,True
1283,500000301,Acute liver injury,rituximab,10058827,Hepatitis B reactivation,121191,,,True
1284,500000301,Acute liver injury,hydroxychloroquine,10000804,Acute hepatic failure,5521,,,False.
1285,500000301,Acute liver injury,efavirenz,10019851,Hepatotoxicity,195085,1738135.0,1.0,True
1286,500000301,Acute liver injury,metronidazole,10000804,Acute hepatic failure,6922,,,False.
1287,500000301,Acute liver injury,metronidazole,10019663,Hepatic failure,6922,,,True.
1288,500000301,Acute liver injury,metronidazole,10019851,Hepatotoxicity,6922,,,True
1289,500000301,Acute liver injury,metronidazole,10023126,Jaundice,6922,,,True
1290,500001001,GI bleed,mycophenolate mofetil,10018830,Haematemesis,68149,,,True
1291,500000301,Acute liver injury,mycophenolate mofetil,10019731,Hepatitis B,68149,,,False.
1292,500000301,Acute liver injury,mycophenolate mofetil,10019744,Hepatitis C,68149,,,False.
1293,500000301,Acute liver injury,tinidazole,10000804,Acute hepatic failure,10612,,,False.
1294,500000301,Acute liver injury,tinidazole,10019663,Hepatic failure,10612,,,True
1295,500000301,Acute liver injury,tinidazole,10019851,Hepatotoxicity,10612,,,True
1296,500000301,Acute liver injury,duvelisib,10019837,Hepatocellular injury,2058509,,,True
1297,500000301,Acute liver injury,duvelisib,10019851,Hepatotoxicity,2058509,,,True
1298,500000801,Acute myocardial infarction,acitretin,10000891,Acute myocardial infarction,16818,,,False.
1299,500000301,Acute liver injury,acitretin,10023126,Jaundice,16818,,,True
1300,500000301,Acute liver injury,chlorpromazine,10019717,Hepatitis,2403,,,True
1301,500000301,Acute liver injury,sirolimus,10019692,Hepatic necrosis,35302,,,False.
1302,500000301,Acute liver injury,sirolimus,10019851,Hepatotoxicity,35302,,,True
1303,500000301,Acute liver injury,amphotericin b,10000804,Acute hepatic failure,732,,,False.
1304,500000301,Acute liver injury,amphotericin b,10019717,Hepatitis,732,,,True
1305,500000301,Acute liver injury,amphotericin b,10023126,Jaundice,732,,,True
1306,500000301,Acute liver injury,aztreonam,10019717,Hepatitis,1272,,,True
1307,500000301,Acute liver injury,aztreonam,10023126,Jaundice,1272,,,True
1308,500000301,Acute liver injury,fosfomycin,10019692,Hepatic necrosis,4550,,,False.
1309,500001001,GI bleed,amphotericin b,10018830,Haematemesis,732,,,True
1310,500000301,Acute liver injury,amphotericin b,10019837,Hepatocellular injury,732,,,False.
1311,500000301,Acute liver injury,amphotericin b,10019842,Hepatomegaly,732,,,False.
1312,500000301,Acute liver injury,ofloxacin,10019663,Hepatic failure,7623,,,True
1313,500000301,Acute liver injury,ofloxacin,10019692,Hepatic necrosis,7623,,,False
1314,500000301,Acute liver injury,ofloxacin,10019717,Hepatitis,7623,,,True
1315,500000301,Acute liver injury,ofloxacin,10023126,Jaundice,7623,,,True
1316,500000301,Acute liver injury,prednisolone,10019842,Hepatomegaly,8638,,,False.
1317,500000301,Acute liver injury,allopurinol,10019663,Hepatic failure,519,,,True
1318,500000301,Acute liver injury,tretinoin,10019717,Hepatitis,10753,,,False.
1319,500000301,Acute liver injury,tretinoin,10019847,Hepatosplenomegaly,10753,,,True.
1320,500000301,Acute liver injury,metformin,10019717,Hepatitis,6809,,,False.
1321,500000801,Acute myocardial infarction,aripiprazole lauroxil,10002383,Angina pectoris,1673265,,,False.
1322,500000301,Acute liver injury,aripiprazole lauroxil,10019717,Hepatitis,1673265,,,True
1323,500000301,Acute liver injury,aripiprazole lauroxil,10023126,Jaundice,1673265,,,False.
1324,500001001,GI bleed,mefenamate,10018830,Haematemesis,257844,,,True.
1325,500000301,Acute liver injury,mefenamate,10019663,Hepatic failure,257844,,,False.
1326,500000301,Acute liver injury,mefenamate,10019717,Hepatitis,257844,,,False.
1327,500000301,Acute liver injury,mefenamate,10019851,Hepatotoxicity,257844,,,False.
1328,500000301,Acute liver injury,mefenamate,10023126,Jaundice,257844,,,False.
1329,500000301,Acute liver injury,peginterferon alfa-2a,10008604,Cholangitis,120608,,,False.
1330,500000301,Acute liver injury,peginterferon alfa-2a,10019663,Hepatic failure,120608,,,True
1331,500000301,Acute liver injury,peginterferon alfa-2a,10019708,Hepatic steatosis,120608,,,True
1332,500000301,Acute liver injury,idelalisib,10019851,Hepatotoxicity,1544460,,,True
1333,500000301,Acute liver injury,everolimus,10008612,Cholecystitis,141704,,,True
1334,500000301,Acute liver injury,everolimus,10008629,Cholelithiasis,141704,,,True
1335,500000301,Acute liver injury,allopurinol,10019851,Hepatotoxicity,519,,,True.
1336,500000801,Acute myocardial infarction,sodium ferric gluconate complex,10002383,Angina pectoris,261435,,,False.
1337,500000301,Acute liver injury,danazol,10019663,Hepatic failure,3102,,,True
1338,500000301,Acute liver injury,danazol,10019837,Hepatocellular injury,3102,,,True
1339,500000301,Acute liver injury,ertapenem,10008629,Cholelithiasis,325642,,,False.
1340,500000301,Acute liver injury,ertapenem,10023126,Jaundice,325642,,,True
1341,500000301,Acute liver injury,ketamine,10067125,Liver injury,6130,,,True
1342,500000301,Acute liver injury,ketamine,10072268,Drug-induced liver injury,6130,,,False
1343,500000801,Acute myocardial infarction,everolimus,10002383,Angina pectoris,141704,,,True
1344,500000301,Acute liver injury,everolimus,10008604,Cholangitis,141704,,,True
1345,500000301,Acute liver injury,everolimus,10009208,Cirrhosis alcoholic,141704,,,False.
1346,500001001,GI bleed,everolimus,10018830,Haematemesis,141704,,,True.
1347,500000301,Acute liver injury,everolimus,10019717,Hepatitis,141704,,,True
1348,500000301,Acute liver injury,everolimus,10019744,Hepatitis C,141704,,,False.
1349,500000301,Acute liver injury,everolimus,10051341,Bile duct stenosis,141704,,,True
1350,500000301,Acute liver injury,everolimus,10073069,Hepatic cancer,141704,,,False.
1351,500000301,Acute liver injury,everolimus,10073071,Hepatocellular carcinoma,141704,,,False.
1352,500000301,Acute liver injury,leuprolide,10072268,Drug-induced liver injury,42375,,,False.
1353,500000801,Acute myocardial infarction,glatiramer,10002383,Angina pectoris,214582,,,False.
1354,500000301,Acute liver injury,glatiramer,10008612,Cholecystitis,214582,,,False.
1355,500000301,Acute liver injury,glatiramer,10008629,Cholelithiasis,214582,,,False.
1356,500001001,GI bleed,glatiramer,10018830,Haematemesis,214582,,,False.
1357,500000301,Acute liver injury,glatiramer,10019717,Hepatitis,214582,,,False.
1358,500000301,Acute liver injury,glatiramer,10019842,Hepatomegaly,214582,,,False.
1359,500000301,Acute liver injury,octreotide,10008612,Cholecystitis,7617,,,True
1360,500000801,Acute myocardial infarction,lomitapide,10002383,Angina pectoris,1364479,,,True.
1361,500000301,Acute liver injury,lomitapide,10019708,Hepatic steatosis,1364479,,,True
1362,500000301,Acute liver injury,lomitapide,10019851,Hepatotoxicity,1364479,,,True
1363,500000801,Acute myocardial infarction,bortezomib,10052895,Coronary artery insufficiency,358258,,,False.
