cohort_id,condition_name,drug_concept_id,drug_name,affect,concept_name,meddra_pt
500000801,acute myocardial infarction,NA,sodium ferric gluconate complex,NA,angina pectoris,10002383
500000301,acute liver injury,NA,azathioprine,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,danazol,NA,hepatic failure,10019663
500000301,acute liver injury,NA,danazol,NA,hepatocellular injury,10019837
500000301,acute liver injury,NA,danazol,NA,jaundice,10023126
500000301,acute liver injury,NA,danazol,NA,hepatic cancer,10073069
500000301,acute liver injury,NA,aztreonam,NA,hepatitis,10019717
500000301,acute liver injury,NA,aztreonam,NA,jaundice,10023126
500000801,acute myocardial infarction,NA,valsartan,NA,acute myocardial infarction,10000891
500000301,acute liver injury,NA,ertapenem,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,ertapenem,NA,jaundice,10023126
500000301,acute liver injury,NA,mitoxantrone,NA,hepatitis,10019717
500000301,acute liver injury,NA,mitoxantrone,NA,jaundice,10023126
500000801,acute myocardial infarction,NA,everolimus,NA,angina pectoris,10002383
500000301,acute liver injury,NA,everolimus,NA,cholangitis,10008604
500000301,acute liver injury,NA,everolimus,NA,cirrhosis alcoholic,10009208
500001001,gi bleed,NA,everolimus,NA,haematemesis,10018830
500000301,acute liver injury,NA,everolimus,NA,hepatitis,10019717
500000301,acute liver injury,NA,everolimus,NA,hepatitis c,10019744
500000301,acute liver injury,NA,everolimus,NA,bile duct stenosis,10051341
500000301,acute liver injury,NA,everolimus,NA,hepatic cancer,10073069
500000301,acute liver injury,NA,everolimus,NA,hepatocellular carcinoma,10073071
500000301,acute liver injury,NA,perphenazine,NA,hepatitis,10019717
500000301,acute liver injury,NA,oxycodone,NA,hepatitis,10019717
500000801,acute myocardial infarction,NA,bortezomib,NA,angina pectoris,10002383
500001001,gi bleed,NA,bortezomib,NA,haematemesis,10018830
500000301,acute liver injury,NA,octreotide,NA,cholangitis,10008604
500000301,acute liver injury,NA,octreotide,NA,cholecystitis,10008612
500000301,acute liver injury,NA,octreotide,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,octreotide,NA,hepatitis,10019717
500000301,acute liver injury,NA,octreotide,NA,jaundice,10023126
500000301,acute liver injury,NA,octreotide,NA,gallbladder polyp,10049704
500000801,acute myocardial infarction,NA,lomitapide,NA,angina pectoris,10002383
500000301,acute liver injury,NA,lomitapide,NA,hepatic steatosis,10019708
500000301,acute liver injury,NA,lomitapide,NA,hepatotoxicity,10019851
500000801,acute myocardial infarction,NA,bortezomib,NA,coronary artery insufficiency,10052895
500000301,acute liver injury,NA,loxapine,NA,hepatitis,10019717
500000301,acute liver injury,NA,oxandrolone,NA,hepatic necrosis,10019692
500000301,acute liver injury,NA,oxandrolone,NA,jaundice,10023126
500000301,acute liver injury,NA,riluzole,NA,hepatitis,10019717
500000301,acute liver injury,NA,riluzole,NA,hepatitis a,10019719
500000301,acute liver injury,NA,torsemide,NA,hepatic failure,10019663
500000301,acute liver injury,NA,imipramine,NA,jaundice,10023126
500000801,acute myocardial infarction,NA,anagrelide,NA,angina pectoris,10002383
500000301,acute liver injury,NA,anagrelide,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,tetracycline,NA,hepatic failure,10019663
500000301,acute liver injury,NA,tetracycline,NA,hepatotoxicity,10019851
500000801,acute myocardial infarction,NA,ivosidenib,NA,angina pectoris,10002383
500000301,acute liver injury,NA,cefixime,NA,hepatitis,10019717
500000301,acute liver injury,NA,cefixime,NA,jaundice,10023126
500000801,acute myocardial infarction,NA,cevimeline,NA,angina pectoris,10002383
500000301,acute liver injury,NA,cevimeline,NA,cholecystitis,10008612
500000301,acute liver injury,NA,cevimeline,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,cevimeline,NA,hepatitis viral,10019799
500000301,acute liver injury,NA,nitisinone,NA,hepatic failure,10019663
500000301,acute liver injury,NA,nitisinone,NA,hepatomegaly,10019842
500000301,acute liver injury,NA,nitisinone,NA,hepatic cancer,10073069
500000301,acute liver injury,NA,alectinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,alectinib,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,sirolimus,NA,hepatic necrosis,10019692
500000301,acute liver injury,NA,sirolimus,NA,hepatotoxicity,10019851
500000801,acute myocardial infarction,NA,lenalidomide,NA,angina pectoris,10002383
500000301,acute liver injury,NA,lenalidomide,NA,cholecystitis,10008612
500000301,acute liver injury,NA,lenalidomide,NA,cholecystitis acute,10008614
500000301,acute liver injury,NA,lenalidomide,NA,hepatic failure,10019663
500000301,acute liver injury,NA,lenalidomide,NA,hepatitis,10019717
500000301,acute liver injury,NA,lenalidomide,NA,hepatitis cholestatic,10019754
500000301,acute liver injury,NA,lenalidomide,NA,hepatotoxicity,10019851
500000801,acute myocardial infarction,NA,travoprost,NA,angina pectoris,10002383
500000301,acute liver injury,NA,lincomycin,NA,jaundice,10023126
500000301,acute liver injury,NA,doxorubicin,NA,hepatitis,10019717
500000301,acute liver injury,NA,pravastatin,NA,hepatic failure,10019663
500000301,acute liver injury,NA,tretinoin,NA,hepatitis,10019717
500000301,acute liver injury,NA,tretinoin,NA,hepatosplenomegaly,10019847
500000301,acute liver injury,NA,disopyramide,NA,jaundice,10023126
500000301,acute liver injury,NA,sevoflurane,NA,hepatic necrosis,10019692
500000301,acute liver injury,NA,sevoflurane,NA,hepatitis,10019717
500000301,acute liver injury,NA,sevoflurane,NA,jaundice,10023126
500000301,acute liver injury,NA,balsalazide,NA,hepatic failure,10019663
500000301,acute liver injury,NA,balsalazide,NA,hepatic necrosis,10019692
500000301,acute liver injury,NA,balsalazide,NA,hepatocellular injury,10019837
500000301,acute liver injury,NA,balsalazide,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,balsalazide,NA,jaundice,10023126
500000801,acute myocardial infarction,NA,tizanidine,NA,angina pectoris,10002383
500000301,acute liver injury,NA,tizanidine,NA,cholelithiasis,10008629
500001001,gi bleed,NA,tizanidine,NA,haematemesis,10018830
500000301,acute liver injury,NA,tizanidine,NA,hepatocellular carcinoma,10073071
500000301,acute liver injury,NA,secnidazole,NA,acute hepatic failure,10000804
500000301,acute liver injury,NA,secnidazole,NA,hepatic failure,10019663
500000301,acute liver injury,NA,secnidazole,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,ambrisentan,NA,hepatic failure,10019663
500000301,acute liver injury,NA,ambrisentan,NA,hepatitis,10019717
500000301,acute liver injury,NA,ambrisentan,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,ambrisentan,NA,liver injury,10067125
500000301,acute liver injury,NA,soybean oil,NA,hepatomegaly,10019842
500000301,acute liver injury,NA,soybean oil,NA,jaundice,10023126
500000801,acute myocardial infarction,NA,dofetilide,NA,angina pectoris,10002383
500000301,acute liver injury,NA,dofetilide,NA,liver injury,10067125
500000801,acute myocardial infarction,NA,isosorbide,NA,acute myocardial infarction,10000891
500000301,acute liver injury,NA,pirfenidone,NA,liver injury,10067125
500000301,acute liver injury,NA,pirfenidone,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,bosutinib,NA,hepatic steatosis,10019708
500000301,acute liver injury,NA,bosutinib,NA,hepatitis,10019717
500000301,acute liver injury,NA,bosutinib,NA,hepatitis toxic,10019795
500000301,acute liver injury,NA,bosutinib,NA,hepatocellular injury,10019837
500000301,acute liver injury,NA,bosutinib,NA,hepatomegaly,10019842
500000301,acute liver injury,NA,bosutinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,bosutinib,NA,jaundice,10023126
500000301,acute liver injury,NA,bosutinib,NA,liver disorder,10024670
500000301,acute liver injury,NA,bosutinib,NA,liver injury,10067125
500000301,acute liver injury,NA,bosutinib,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,cefoxitin,NA,jaundice,10023126
500000401,acute kidney injury,NA,diclofenac,NA,hepatorenal syndrome,10019846
500000301,acute liver injury,NA,diclofenac,NA,hepatorenal syndrome,10019846
500001001,gi bleed,NA,tivozanib,NA,haematemesis,10018830
500000301,acute liver injury,NA,ritonavir,NA,hepatitis,10019717
500000301,acute liver injury,NA,ritonavir,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,ritonavir,NA,jaundice,10023126
500000301,acute liver injury,NA,ketamine,NA,liver injury,10067125
500000301,acute liver injury,NA,ketamine,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,betamethasone,NA,hepatomegaly,10019842
500000301,acute liver injury,NA,salsalate,NA,hepatitis,10019717
500000801,acute myocardial infarction,NA,acitretin,NA,acute myocardial infarction,10000891
500000301,acute liver injury,NA,acitretin,NA,jaundice,10023126
500000301,acute liver injury,NA,griseofulvin,NA,hepatitis,10019717
500000801,acute myocardial infarction,NA,alteplase,NA,acute myocardial infarction,10000891
500000301,acute liver injury,NA,pentamidine,NA,hepatitis,10019717
500000301,acute liver injury,NA,pentamidine,NA,hepatomegaly,10019842
500000301,acute liver injury,NA,deucravacitinib,NA,hepatocellular carcinoma,10073071
500000301,acute liver injury,NA,fingolimod,NA,liver injury,10067125
500000301,acute liver injury,NA,hydroxychloroquine,NA,acute hepatic failure,10000804
500000801,acute myocardial infarction,NA,bevacizumab,NA,angina unstable,10002388
500001001,gi bleed,NA,bevacizumab,NA,oesophageal varices haemorrhage,10030210
500000301,acute liver injury,NA,oxacillin,NA,hepatotoxicity,10019851
500000801,acute myocardial infarction,NA,metformin,NA,angina unstable,10002388
500000301,acute liver injury,NA,gentamicin,NA,hepatomegaly,10019842
500000801,acute myocardial infarction,NA,naltrexone,NA,angina pectoris,10002383
500000801,acute myocardial infarction,NA,naltrexone,NA,angina unstable,10002388
500000301,acute liver injury,NA,naltrexone,NA,cholecystitis,10008612
500000301,acute liver injury,NA,naltrexone,NA,cholecystitis acute,10008614
500000301,acute liver injury,NA,naltrexone,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,zileuton,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,zileuton,NA,liver injury,10067125
500000301,acute liver injury,NA,alogliptin,NA,acute hepatic failure,10000804
500001001,gi bleed,NA,felbamate,NA,haematemesis,10018830
500000401,acute kidney injury,NA,felbamate,NA,hepatorenal syndrome,10019846
500000301,acute liver injury,NA,obeticholic acid,NA,hepatic encephalopathy,10019660
500000301,acute liver injury,NA,obeticholic acid,NA,hepatic failure,10019663
500000301,acute liver injury,NA,obeticholic acid,NA,jaundice,10023126
500000801,acute myocardial infarction,NA,goserelin,NA,angina pectoris,10002383
500001001,gi bleed,NA,goserelin,NA,haematemesis,10018830
500000301,acute liver injury,NA,bendamustine,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,tenofovir disoproxil,NA,hepatomegaly,10019842
500000301,acute liver injury,NA,carfilzomib,NA,hepatic failure,10019663
500000801,acute myocardial infarction,NA,levothyroxine,NA,angina pectoris,10002383
500000301,acute liver injury,NA,rilpivirine,NA,cholecystitis,10008612
500000301,acute liver injury,NA,rilpivirine,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,rilpivirine,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,nintedanib,NA,liver injury,10067125
500000301,acute liver injury,NA,nintedanib,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,cefaclor,NA,hepatitis,10019717
500000301,acute liver injury,NA,cefaclor,NA,jaundice,10023126
500000301,acute liver injury,NA,pentosan polysulfate,NA,jaundice,10023126
500000801,acute myocardial infarction,NA,bicalutamide,NA,angina pectoris,10002383
500000301,acute liver injury,NA,nisoldipine,NA,hepatomegaly,10019842
500000301,acute liver injury,NA,ribavirin,NA,cholangitis,10008604
500000301,acute liver injury,NA,ribavirin,NA,hepatic failure,10019663
500000301,acute liver injury,NA,ribavirin,NA,hepatic steatosis,10019708
500000301,acute liver injury,NA,ponatinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,ponatinib,NA,portal vein thrombosis,10036206
500000301,acute liver injury,NA,ponatinib,NA,venoocclusive liver disease,10047216
500000301,acute liver injury,NA,tolvaptan,NA,hepatic failure,10019663
500000301,acute liver injury,NA,tolvaptan,NA,liver injury,10067125
500000301,acute liver injury,NA,ranitidine,NA,hepatitis,10019717
500000301,acute liver injury,NA,ceftaroline fosamil,NA,hepatitis,10019717
500000301,acute liver injury,NA,colestipol,NA,cholecystitis,10008612
500000301,acute liver injury,NA,colestipol,NA,cholelithiasis,10008629
500000801,acute myocardial infarction,NA,enfuvirtide,NA,angina unstable,10002388
500000301,acute liver injury,NA,enfuvirtide,NA,hepatic steatosis,10019708
500000301,acute liver injury,NA,enfuvirtide,NA,hepatitis,10019717
500000301,acute liver injury,NA,asparaginase,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,desflurane,NA,hepatic failure,10019663
500000301,acute liver injury,NA,desflurane,NA,hepatic necrosis,10019692
500000301,acute liver injury,NA,desflurane,NA,hepatitis,10019717
500000301,acute liver injury,NA,desflurane,NA,jaundice,10023126
500000301,acute liver injury,NA,everolimus,NA,cholecystitis,10008612
500000301,acute liver injury,NA,everolimus,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,everolimus,NA,hepatic failure,10019663
500000301,acute liver injury,NA,ribavirin,NA,hepatomegaly,10019842
500000801,acute myocardial infarction,NA,bupivacaine,NA,angina pectoris,10002383
500000301,acute liver injury,NA,peginterferon alfa-2a,NA,cholangitis,10008604
500000301,acute liver injury,NA,peginterferon alfa-2a,NA,hepatic failure,10019663
500000301,acute liver injury,NA,peginterferon alfa-2a,NA,hepatic steatosis,10019708
500000301,acute liver injury,NA,mefenamate,NA,hepatic failure,10019663
500000301,acute liver injury,NA,mefenamate,NA,hepatitis,10019717
500000301,acute liver injury,NA,mefenamate,NA,jaundice,10023126
500000301,acute liver injury,NA,ganciclovir,NA,hepatitis a,10019719
500000301,acute liver injury,NA,mesalamine,NA,hepatitis cholestatic,10019754
500000301,acute liver injury,NA,nizatidine,NA,hepatocellular injury,10019837
500000301,acute liver injury,NA,trimethobenzamide,NA,jaundice,10023126
500000301,acute liver injury,NA,leuprolide,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,chlorambucil,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,chlorambucil,NA,jaundice,10023126
500000301,acute liver injury,NA,pretomanid,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,pretomanid,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,tocilizumab,NA,hepatic failure,10019663
500000301,acute liver injury,NA,tocilizumab,NA,hepatitis,10019717
500000301,acute liver injury,NA,tocilizumab,NA,jaundice,10023126
500000301,acute liver injury,NA,tocilizumab,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,atorvastatin,NA,jaundice,10023126
500000801,acute myocardial infarction,NA,certolizumab pegol,NA,angina pectoris,10002383
500000301,acute liver injury,NA,certolizumab pegol,NA,hepatitis,10019717
500000301,acute liver injury,NA,sorafenib,NA,cholangitis,10008604
500000301,acute liver injury,NA,sorafenib,NA,cholecystitis,10008612
500000301,acute liver injury,NA,sorafenib,NA,hepatic failure,10019663
500000301,acute liver injury,NA,sorafenib,NA,jaundice,10023126
500000301,acute liver injury,NA,sorafenib,NA,liver injury,10067125
500000301,acute liver injury,NA,sorafenib,NA,drug-induced liver injury,10072268
500000801,acute myocardial infarction,NA,methyldopa,NA,angina pectoris,10002383
500000301,acute liver injury,NA,fexinidazole,NA,acute hepatic failure,10000804
500000301,acute liver injury,NA,fexinidazole,NA,hepatic failure,10019663
500000301,acute liver injury,NA,fexinidazole,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,dronedarone,NA,liver injury,10067125
500000801,acute myocardial infarction,NA,doxazosin,NA,angina pectoris,10002383
500000301,acute liver injury,NA,milnacipran,NA,hepatitis,10019717
500000301,acute liver injury,NA,estradiol,NA,cholecystitis,10008612
500000301,acute liver injury,NA,protriptyline,NA,jaundice,10023126
500000301,acute liver injury,NA,pentobarbital,NA,liver injury,10067125
500000801,acute myocardial infarction,NA,testosterone,NA,angina pectoris,10002383
500000301,acute liver injury,NA,tafenoquine,NA,jaundice,10023126
500000801,acute myocardial infarction,NA,ropinirole,NA,angina pectoris,10002383
500000801,acute myocardial infarction,NA,ropinirole,NA,angina unstable,10002388
500000301,acute liver injury,NA,ropinirole,NA,cholecystitis,10008612
500000301,acute liver injury,NA,ropinirole,NA,cholelithiasis,10008629
500001001,gi bleed,NA,ropinirole,NA,haematemesis,10018830
500000301,acute liver injury,NA,isoflurane,NA,hepatic failure,10019663
500000301,acute liver injury,NA,isoflurane,NA,hepatic necrosis,10019692
500000301,acute liver injury,NA,isoflurane,NA,hepatic steatosis,10019708
500000301,acute liver injury,NA,isoflurane,NA,hepatitis,10019717
500000301,acute liver injury,NA,isoflurane,NA,hepatitis cholestatic,10019754
500000301,acute liver injury,NA,isoflurane,NA,hepatitis fulminant,10019772
500000301,acute liver injury,NA,isoflurane,NA,jaundice,10023126
500000301,acute liver injury,NA,mefenamate,NA,hepatotoxicity,10019851
500000801,acute myocardial infarction,NA,rivastigmine,NA,angina pectoris,10002383
500001001,gi bleed,NA,rivastigmine,NA,haematemesis,10018830
500000301,acute liver injury,NA,elotuzumab,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,nafcillin,NA,hepatic failure,10019663
500000301,acute liver injury,NA,ixabepilone,NA,acute hepatic failure,10000804
500000801,acute myocardial infarction,NA,ixabepilone,NA,angina pectoris,10002383
500000301,acute liver injury,NA,ixabepilone,NA,jaundice,10023126
500000301,acute liver injury,NA,teriflunomide,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,teriflunomide,NA,drug-induced liver injury,10072268
500000801,acute myocardial infarction,NA,cilostazol,NA,angina pectoris,10002383
500000301,acute liver injury,NA,cilostazol,NA,jaundice,10023126
500001001,gi bleed,NA,futibatinib,NA,haematemesis,10018830
500000301,acute liver injury,NA,tacrolimus,NA,venoocclusive liver disease,10047216
500000301,acute liver injury,NA,tucatinib,NA,hepatocellular injury,10019837
500000301,acute liver injury,NA,tucatinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,tucatinib,NA,liver injury,10067125
500000301,acute liver injury,NA,teriflunomide,NA,liver injury,10067125
500000301,acute liver injury,NA,liraglutide,NA,cholecystitis,10008612
500000301,acute liver injury,NA,liraglutide,NA,cholecystitis acute,10008614
500000301,acute liver injury,NA,liraglutide,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,liraglutide,NA,hepatitis,10019717
500000301,acute liver injury,NA,chloroquine,NA,hepatitis,10019717
500000301,acute liver injury,NA,semaglutide,NA,cholecystitis,10008612
500000301,acute liver injury,NA,papaverine,NA,hepatitis,10019717
500000301,acute liver injury,NA,fludarabine,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,fludarabine,NA,hepatic failure,10019663
500000301,acute liver injury,NA,demeclocycline,NA,hepatic failure,10019663
500000301,acute liver injury,NA,demeclocycline,NA,hepatitis,10019717
500000301,acute liver injury,NA,perindopril,NA,hepatic failure,10019663
500000301,acute liver injury,NA,perindopril,NA,jaundice,10023126
500000301,acute liver injury,NA,gefitinib,NA,hepatotoxicity,10019851
500000801,acute myocardial infarction,NA,dasatinib,NA,angina pectoris,10002383
500000301,acute liver injury,NA,dasatinib,NA,cholecystitis,10008612
500000301,acute liver injury,NA,dasatinib,NA,hepatitis,10019717
500000301,acute liver injury,NA,dasatinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,exenatide,NA,cholecystitis,10008612
500000301,acute liver injury,NA,exenatide,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,sparsentan,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,nafarelin,NA,liver injury,10067125
500000301,acute liver injury,NA,dotatate,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,venetoclax,NA,cholecystitis,10008612
500000301,acute liver injury,NA,venetoclax,NA,cholecystitis acute,10008614
500000301,acute liver injury,NA,venetoclax,NA,cholecystitis chronic,10008617
500000301,acute liver injury,NA,venetoclax,NA,cholelithiasis,10008629
500001001,gi bleed,NA,venetoclax,NA,haematemesis,10018830
500000301,acute liver injury,NA,dexlansoprazole,NA,cholecystitis acute,10008614
500000301,acute liver injury,NA,dexlansoprazole,NA,cholelithiasis,10008629
500001001,gi bleed,NA,dexlansoprazole,NA,haematemesis,10018830
500000301,acute liver injury,NA,dexlansoprazole,NA,hepatomegaly,10019842
500000301,acute liver injury,NA,dexlansoprazole,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,fenofibrate,NA,jaundice,10023126
500000301,acute liver injury,NA,lorlatinib,NA,hepatotoxicity,10019851
500001001,gi bleed,NA,maralixibat,NA,haematemesis,10018830
500000301,acute liver injury,NA,olutasidenib,NA,cholangitis,10008604
500000301,acute liver injury,NA,olutasidenib,NA,gallbladder disorder,10017626
500000301,acute liver injury,NA,olutasidenib,NA,hepatitis acute,10019727
500000301,acute liver injury,NA,olutasidenib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,vismodegib,NA,liver injury,10067125
500000301,acute liver injury,NA,vismodegib,NA,drug-induced liver injury,10072268
500000301,acute liver injury,NA,cholic acid,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,cholic acid,NA,jaundice,10023126
500000801,acute myocardial infarction,NA,thalidomide,NA,angina pectoris,10002383
500000301,acute liver injury,NA,thalidomide,NA,cholangitis,10008604
500000301,acute liver injury,NA,thalidomide,NA,hepatitis,10019717
500000301,acute liver injury,NA,thalidomide,NA,jaundice,10023126
500000801,acute myocardial infarction,NA,pomalidomide,NA,angina pectoris,10002383
500000301,acute liver injury,NA,pomalidomide,NA,hepatic failure,10019663
500000301,acute liver injury,NA,pomalidomide,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,adalimumab,NA,acute hepatic failure,10000804
500000301,acute liver injury,NA,adalimumab,NA,cholecystitis,10008612
500000301,acute liver injury,NA,adalimumab,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,adalimumab,NA,hepatic failure,10019663
500000301,acute liver injury,NA,adalimumab,NA,hepatic necrosis,10019692
500000301,acute liver injury,NA,adalimumab,NA,hepatitis,10019717
500000301,acute liver injury,NA,tretinoin,NA,hepatotoxicity,10019851
500000801,acute myocardial infarction,NA,ifosfamide,NA,angina pectoris,10002383
500000301,acute liver injury,NA,ifosfamide,NA,hepatic failure,10019663
500000301,acute liver injury,NA,ifosfamide,NA,hepatitis,10019717
500000301,acute liver injury,NA,ifosfamide,NA,hepatitis fulminant,10019772
500000301,acute liver injury,NA,ifosfamide,NA,hepatitis viral,10019799
500000401,acute kidney injury,NA,ifosfamide,NA,hepatorenal syndrome,10019846
500000301,acute liver injury,NA,ifosfamide,NA,hepatorenal syndrome,10019846
500000301,acute liver injury,NA,ifosfamide,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,ifosfamide,NA,jaundice,10023126
500000301,acute liver injury,NA,ifosfamide,NA,portal vein thrombosis,10036206
500000301,acute liver injury,NA,diazepam,NA,hepatic encephalopathy,10019660
500000301,acute liver injury,NA,diazepam,NA,hepatic failure,10019663
500000301,acute liver injury,NA,diazepam,NA,hepatic fibrosis,10019668
500000301,acute liver injury,NA,procainamide,NA,hepatic failure,10019663
500000301,acute liver injury,NA,amobarbital,NA,liver injury,10067125
500000301,acute liver injury,NA,mogamulizumab,NA,hepatitis,10019717
500000301,acute liver injury,NA,dulaglutide,NA,cholecystitis,10008612
500000301,acute liver injury,NA,dulaglutide,NA,cholecystitis acute,10008614
500000301,acute liver injury,NA,dulaglutide,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,dulaglutide,NA,hepatitis,10019717
500000301,acute liver injury,NA,alemtuzumab,NA,cholecystitis acute,10008614
500000801,acute myocardial infarction,NA,ferumoxytol,NA,angina pectoris,10002383
500000301,acute liver injury,NA,belinostat,NA,hepatic failure,10019663
500000301,acute liver injury,NA,belinostat,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,floxuridine,NA,cholecystitis,10008612
500000301,acute liver injury,NA,floxuridine,NA,hepatic necrosis,10019692
500000301,acute liver injury,NA,etranacogene dezaparvovec,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,temsirolimus,NA,cholecystitis,10008612
500000301,acute liver injury,NA,temsirolimus,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,amoxapine,NA,hepatitis,10019717
500000301,acute liver injury,NA,amoxapine,NA,jaundice,10023126
500000801,acute myocardial infarction,NA,atezolizumab,NA,acute myocardial infarction,10000891
500000301,acute liver injury,NA,atezolizumab,NA,autoimmune hepatitis,10003827
500000301,acute liver injury,NA,atezolizumab,NA,hepatic cirrhosis,10019641
500000301,acute liver injury,NA,atezolizumab,NA,hepatic failure,10019663
500000301,acute liver injury,NA,atezolizumab,NA,hepatitis,10019717
500000301,acute liver injury,NA,atezolizumab,NA,hepatitis fulminant,10019772
500000301,acute liver injury,NA,atezolizumab,NA,hepatocellular injury,10019837
500000301,acute liver injury,NA,atezolizumab,NA,hepatotoxicity,10019851
500001001,gi bleed,NA,atezolizumab,NA,oesophageal varices haemorrhage,10030210
500000301,acute liver injury,NA,epcoritamab,NA,hepatotoxicity,10019851
500000801,acute myocardial infarction,NA,midostaurin,NA,acute myocardial infarction,10000891
500000801,acute myocardial infarction,NA,midostaurin,NA,angina pectoris,10002383
500000301,acute liver injury,NA,avapritinib,NA,cholelithiasis,10008629
500001001,gi bleed,NA,aminophylline,NA,haematemesis,10018830
500000301,acute liver injury,NA,sevoflurane,NA,hepatic failure,10019663
500000301,acute liver injury,NA,tiopronin,NA,jaundice,10023126
500000301,acute liver injury,NA,rituximab,NA,hepatitis b,10019731
500000301,acute liver injury,NA,rituximab,NA,hepatitis b reactivation,10058827
500000801,acute myocardial infarction,NA,diltiazem,NA,angina pectoris,10002383
500001001,gi bleed,NA,cobimetinib,NA,haematemesis,10018830
500000301,acute liver injury,NA,cobimetinib,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,macitentan,NA,autoimmune hepatitis,10003827
500000301,acute liver injury,NA,macitentan,NA,hepatic failure,10019663
500000301,acute liver injury,NA,macitentan,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,macitentan,NA,liver injury,10067125
500000301,acute liver injury,NA,melphalan,NA,hepatotoxicity,10019851
500000301,acute liver injury,NA,pemigatinib,NA,cholangitis,10008604
500000301,acute liver injury,NA,odevixibat,NA,cholelithiasis,10008629
500000801,acute myocardial infarction,NA,andexanet alfa,NA,acute myocardial infarction,10000891
500000301,acute liver injury,NA,brentuximab vedotin,NA,hepatotoxicity,10019851
500000801,acute myocardial infarction,NA,cetuximab,NA,acute myocardial infarction,10000891
500000801,acute myocardial infarction,NA,cetuximab,NA,angina pectoris,10002383
500000301,acute liver injury,NA,ipilimumab,NA,autoimmune hepatitis,10003827
500000301,acute liver injury,NA,ipilimumab,NA,hepatic failure,10019663
500000301,acute liver injury,NA,ipilimumab,NA,hepatitis,10019717
500000301,acute liver injury,NA,ipilimumab,NA,hepatitis e,10019768
500000301,acute liver injury,NA,ipilimumab,NA,hepatocellular injury,10019837
500000301,acute liver injury,NA,ipilimumab,NA,hepatotoxicity,10019851
500001001,gi bleed,NA,ipilimumab,NA,oesophageal varices haemorrhage,10030210
500000301,acute liver injury,NA,triamterene,NA,jaundice,10023126
500000301,acute liver injury,NA,hydrocortisone,NA,hepatomegaly,10019842
500000301,acute liver injury,NA,isopropyl alcohol,NA,acute hepatic failure,10000804
500000301,acute liver injury,NA,isopropyl alcohol,NA,cholecystitis,10008612
500000301,acute liver injury,NA,isopropyl alcohol,NA,cholelithiasis,10008629
500000301,acute liver injury,NA,isopropyl alcohol,NA,hepatic failure,10019663
500000301,acute liver injury,NA,isopropyl alcohol,NA,hepatic necrosis,10019692
500000301,acute liver injury,NA,isopropyl alcohol,NA,hepatitis,10019717
