SETID,SPL_VERSION,ingredients_names,ingredients_rxcuis,condition_name,pt_meddra_id,pt_meddra_term,file,title
5f01e40a-b6f6-40fb-b37c-3d06f1428e86,27,glatiramer,214582,gi bleed,10018830,haematemesis,../data/2024_latest_labels/latest_labels_ingredients/20240123_5f01e40a-b6f6-40fb-b37c-3d06f1428e86.json,"These highlights do not include all the information needed to use GLATOPA safely and effectively. See full prescribing information for GLATOPA.
GLATOPA® (glatiramer acetate injection), for subcutaneous useInitial U.S. Approval: 1996"
666f89b4-fd81-420a-a390-eb1cd4014f61,10,diflunisal,3393,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240210_666f89b4-fd81-420a-a390-eb1cd4014f61.json,Rx only
6a9cbc29-9f15-4b24-8d86-206b82887f3d,24,etravirine,475969,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/train_xml/20230816_6a9cbc29-9f15-4b24-8d86-206b82887f3d.json,"These highlights do not include all the information needed to use INTELENCE safely and effectively. See full prescribing information for INTELENCE.
 





INTELENCE 
 ®(etravirine) tablets, for oral use
 

Initial U.S. Approval: 2008"
6a9cbc29-9f15-4b24-8d86-206b82887f3d,24,etravirine,475969,gi bleed,10018830,haematemesis,../data/2024_latest_labels/train_xml/20230816_6a9cbc29-9f15-4b24-8d86-206b82887f3d.json,"These highlights do not include all the information needed to use INTELENCE safely and effectively. See full prescribing information for INTELENCE.
 





INTELENCE 
 ®(etravirine) tablets, for oral use
 

Initial U.S. Approval: 2008"
6e22050f-95ee-410a-b770-0c32fb8b321b,100,doxepin,3638,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240127_6e22050f-95ee-410a-b770-0c32fb8b321b.json,"Doxepin Hydrochloride Capsules, USP 10 mg, 25 mg, 50 mg, 75 mg and 100 mg"
76e1839b-7462-4344-b319-001a5f57d67a,12,pantoprazole,40790,gi bleed,10030172,oesophageal haemorrhage,../data/2024_latest_labels/latest_labels_ingredients/20240224_76e1839b-7462-4344-b319-001a5f57d67a.json,"These highlights do not include all the information needed to use PANTOPRAZOLE SODIUM DELAYED-RELEASE TABLETS safely and effectively. See full prescribing information for PANTOPRAZOLE SODIUM DELAYED-RELEASE TABLETS.
 

PANTOPRAZOLE SODIUM delayed-release tablets, for oral use
 
Initial U.S. approval: 2000"
77d619f8-05a3-408a-a6f8-1511694b6a24,3,ticlopidine,10594,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20160806_77d619f8-05a3-408a-a6f8-1511694b6a24.json,TICLOPIDINE HYDROCHLORIDE TABLETS USP 0154 Rx only
77d619f8-05a3-408a-a6f8-1511694b6a24,3,ticlopidine,10594,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20160806_77d619f8-05a3-408a-a6f8-1511694b6a24.json,TICLOPIDINE HYDROCHLORIDE TABLETS USP 0154 Rx only
7974d4ad-c419-4c7f-bbd6-f631d53e30de,3,tranylcypromine,10734,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20230527_7974d4ad-c419-4c7f-bbd6-f631d53e30de.json,"These highlights do not include all the information needed to use TRANYLCYPROMINE SULFATE TABLETS safely and effectively. See full prescribing information for TRANYLCYPROMINE SULFATE TABLETS.TRANYLCYPROMINE SULFATE USP tablets, for oral useInitial U.S. Approval: 1961"
7e9ab975-db2f-423c-a089-bc5a73313609,11,rivaroxaban,1114195,acute liver injury,10023126,jaundice,../data/2024_latest_labels/gold_xml/20231208_7e9ab975-db2f-423c-a089-bc5a73313609.json,"These highlights do not include all the information needed to use XARELTO safely and effectively. See full prescribing information for XARELTO.
 



XARELTO 
 ® (rivaroxaban) tablets, for oral use
 

XARELTO 
 ® (rivaroxaban) for oral suspension
 

Initial U.S. Approval: 2011"
7ee820e4-a479-4b7d-8730-101ac1f8015c,102,piroxicam,8356,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240113_7ee820e4-a479-4b7d-8730-101ac1f8015c.json,"These highlights do not include all the information needed to use PIROXICAM CAPSULES safely and effectively.  See full prescribing information for PIROXICAM CAPSULES.
PIROXICAM capsules, for oral useInitial U.S. Approval: 1982"
806b3e38-3b2a-4aaa-973c-e2d921bb353e,10,venlafaxine,39786,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240224_806b3e38-3b2a-4aaa-973c-e2d921bb353e.json,"Venlafaxine Tablets, USP
 
Rx only"
852f013f-6759-4438-83c1-8ff48133dc85,4,albendazole,430,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20240117_852f013f-6759-4438-83c1-8ff48133dc85.json,"HIGHLIGHTS OF PRESCRIBING INFORMATION These highlights do not include all the information needed to use ALBENDAZOLE TABLETS safely and effectively. See full prescribing information for ALBENDAZOLE TABLETS.  ALBENDAZOLE tablets, for oral use  Initial U.S. Approval: 1996"
8d731e7e-3b04-49a2-a0f6-3779422174cc,11,tamoxifen,10324,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20240201_8d731e7e-3b04-49a2-a0f6-3779422174cc.json,"Tamoxifen Citrate Tablets, USP


Rx 
O
nly"
8e292a8d-9fd6-45fb-8fb5-d8cb25a4b46d,4,cefprozil,19552,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240131_8e292a8d-9fd6-45fb-8fb5-d8cb25a4b46d.json,""
904899f2-9c54-44d2-901e-47e894571500,2,norethindrone,7514,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240112_904899f2-9c54-44d2-901e-47e894571500.json,"ERRIN® (NORETHINDRONE TABLETS USP, 0.35 MG)"
9803db35-2600-4f42-80c1-43216fd1ba3d,4,acamprosate,82819,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20231107_9803db35-2600-4f42-80c1-43216fd1ba3d.json,"These highlights do not include all the information needed to use ACAMPROSATE CALCIUM DELAYED-RELEASE TABLETS safely and effectively. See full prescribing information for ACAMPROSATE CALCIUM DELAYED-RELEASE TABLETS.
ACAMPROSATE CALCIUM delayed-release tablets, for oral useInitial U.S. Approval: 2004"
9929c166-8ba3-4159-a5f9-4618d5d227b0,102,flecainide,4441,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240113_9929c166-8ba3-4159-a5f9-4618d5d227b0.json,Flecainide Acetate Tablets USPRx only
9f416ce0-012f-4194-9382-74ac71e4b2a9,6,ranitidine,9143,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20231221_9f416ce0-012f-4194-9382-74ac71e4b2a9.json,"Ranitidine Tablets, USP

(150 mg and 300 mg)

Rx Only"
a74239bf-4684-424c-ba4e-6087e363265b,14,amlodipine,17767,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240224_a74239bf-4684-424c-ba4e-6087e363265b.json,"These highlights do not include all the information needed to use amlodipine besylate tablets safely and effectively. See full prescribing information for amlodipine besylate tablets. 
AMLODIPINE besylate tablets, USP for oral administration
Initial U.S. Approval: 1987"
b1739aa5-69d8-4a69-be58-6d789ea2a516,10,clomipramine,2597,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20231230_b1739aa5-69d8-4a69-be58-6d789ea2a516.json,"Clomipramine Hydrochloride Capsules, USP

(25 mg, 50 mg, and 75 mg)
 


Rx only"
b471eb51-488e-5312-e053-2a95a90a8116,5,fulvestrant,282357,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240118_b471eb51-488e-5312-e053-2a95a90a8116.json,"These highlights do not include all the information needed to use FULVESTRANT INJECTION safely and effectively. See full prescribing information for FULVESTRANT INJECTION.
 
FULVESTRANT injection, for intramuscular use
 
Initial U.S. Approval: 2002"
b4c2c9dc-a0bb-4d64-a667-a67ebe88392d,37,certolizumab pegol,709271,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20230105_b4c2c9dc-a0bb-4d64-a667-a67ebe88392d.json,"These highlights do not include all the information needed to use CIMZIA® safely and effectively. See full prescribing information for CIMZIA.
 



CIMZIA (certolizumab pegol) for injection, for subcutaneous use
 

CIMZIA (certolizumab pegol) injection, for subcutaneous use
 

Initial U.S. Approval: 2008"
b6465b44-a6dd-f99c-d009-6851cf05169c,11,trastuzumab,224905,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20240125_b6465b44-a6dd-f99c-d009-6851cf05169c.json,"These highlights do not include all the information needed to use OGIVRI safely and effectively.  See full prescribing information for OGIVRI. 
OGIVRI® (trastuzumab-dkst) for injection, for intravenous use
Initial U.S. Approval: 2017
 

OGIVRI® (trastuzumab-dkst) is biosimilar* to HERCEPTIN (trastuzumab)."
b8d657ac-dbda-4455-8bb5-3896951c3b67,4,zolmitriptan,135775,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240224_b8d657ac-dbda-4455-8bb5-3896951c3b67.json,"These highlights do not include all the information needed to use ZOLMITRIPTAN ORALLY DISINTEGRATING TABLETS safely and effectively. See full prescribing information for ZOLMITRIPTAN ORALLY DISINTEGRATING TABLETS.
 ZOLMITRIPTAN orally disintegrating tablets Initial U.S. Approval: 1997"
bf93022c-a965-49c5-a852-c59e580d7d91,14,indomethacin,5781,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240222_bf93022c-a965-49c5-a852-c59e580d7d91.json,"These highlights do not include all the information needed to use INDOMETHACIN CAPSULES safely and effectively. See full prescribing information for INDOMETHACIN CAPSULES.
 



INDOMETHACIN capsules, for oral use
 

Initial U.S. Approval: 1965"
c5e8e2fd-7087-4b78-9181-cc259c0be2f1,46,rifaximin,35619,acute liver injury,10019660,hepatic encephalopathy,../data/2024_latest_labels/latest_labels_ingredients/20231116_c5e8e2fd-7087-4b78-9181-cc259c0be2f1.json,"These highlights do not include all the information needed to use XIFAXAN safely and effectively. See full prescribing information for XIFAXAN.
 
XIFAXAN 
 ®(rifaximin) tablets, for oral use
 
Initial U.S. Approval: 2004
 
To reduce the development of drug-resistant bacteria and maintain the effectiveness of XIFAXAN and other antibacterial drugs, XIFAXAN should be used only to treat or prevent infections that are proven or strongly suspected to be caused by bacteria."
c6c48eee-240b-4425-8691-35462523652e,1,propoxyphene,8785,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20100125_c6c48eee-240b-4425-8691-35462523652e.json,"DARVON-N  - propoxyphene napsylate tablet, film coated"
c7bb6ba1-9a7f-43f5-b058-ef26d4b59221,3,everolimus,141704,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20240222_c7bb6ba1-9a7f-43f5-b058-ef26d4b59221.json,"These highlights do not include all the information needed to use EVEROLIMUS TABLETS safely and effectively. See full prescribing information for EVEROLIMUS TABLETS.
 EVEROLIMUS tablets, for oral use Initial U.S. Approval: 2009"
caad4ada-2cf9-4e12-99df-6ca4388cf0f6,100,dexlansoprazole,816346,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240130_caad4ada-2cf9-4e12-99df-6ca4388cf0f6.json,"These highlights do not include all the information needed to use DEXLANSOPRAZOLE DELAYED-RELEASE CAPSULES safely and effectively. See full prescribing information for DEXLANSOPRAZOLE DELAYED-RELEASE CAPSULES.


DEXLANSOPRAZOLE delayed-release capsules, for oral use 

Initial U.S. Approval: 1995 (lansoprazole)"
ccd95dfc-9236-4707-a715-6a12c91519ff,6,naproxen,7258,gi bleed,10018830,haematemesis,../data/2024_latest_labels/latest_labels_ingredients/20240224_ccd95dfc-9236-4707-a715-6a12c91519ff.json,"These highlights do not include all the information needed to use NAPROXEN TABLETS safely and effectively. See full prescribing information for NAPROXEN TABLETS.
 

NAPROXEN tablets, for oral use
 

Initial U.S. Approval: 1976"
cfeab9e3-58b9-4890-9185-11b62904e2af,13,metronidazole,6922,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240223_cfeab9e3-58b9-4890-9185-11b62904e2af.json,Metronidazole Tablets USP
d3e5fbbf-4a1f-4aa2-8e80-9729f6cf04ee,1,tinzaparin,69646,gi bleed,10018830,haematemesis,../data/2024_latest_labels/latest_labels_ingredients/20080508_d3e5fbbf-4a1f-4aa2-8e80-9729f6cf04ee.json,INNOHEP®(tinzaparin sodium injection)
d6364be4-056b-4ebe-83bc-3fc85e8f488c,7,lorazepam,6470,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240224_d6364be4-056b-4ebe-83bc-3fc85e8f488c.json,"Lorazepam Tablets, USP CIV
 
Rx only"
e4dbaa72-7b3e-4aef-983b-90efb2b343cd,6,pravastatin,42463,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240224_e4dbaa72-7b3e-4aef-983b-90efb2b343cd.json,"These highlights do not include all the information needed to use PRAVASTATIN SODIUM TABLETS safely and effectively. See full prescribing information for PRAVASTATIN SODIUM TABLETS.
 

PRAVASTATIN SODIUM tablets, for oral use
 
Initial U.S. Approval: 1991"
e55f3dc2-c754-4550-a2c0-c304471a8791,2,nitrofurantoin,7454,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240223_e55f3dc2-c754-4550-a2c0-c304471a8791.json,"Nitrofurantoin Capsules, USP (monohydrate/macrocrystals)

Rx Only"
eb354221-c476-41cb-ad87-52423f81d698,3,cefdinir,25037,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240224_eb354221-c476-41cb-ad87-52423f81d698.json,"Cefdinir Capsules, USP
 
Rx only"
ed3039d8-3d27-4b71-a4b0-812943c9457f,10,trazodone,10737,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240221_ed3039d8-3d27-4b71-a4b0-812943c9457f.json,"These highlights do not include all the information needed to use TRAZODONE HYDROCHLORIDE TABLETS safely and effectively. See full prescribing information for TRAZODONE HYDROCHLORIDE TABLETS.





TRAZODONE HYDROCHLORIDE tablets, for oral use




Initial U.S. Approval: 1981"
f34c08e6-fe74-4de3-9e36-a82c3c1c183b,9,moxifloxacin,139462,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20240214_f34c08e6-fe74-4de3-9e36-a82c3c1c183b.json,"These highlights do not include all the information needed to use MOXIFLOXACIN TABLETS safely and effectively. See full prescribing information for MOXIFLOXACIN TABLETS.
 MOXIFLOXACIN tablets, for oral use Initial U.S. Approval: 1999"
f567d5c7-ea5d-49a7-a035-b47208135f73,9,quinine,9071,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20231221_f567d5c7-ea5d-49a7-a035-b47208135f73.json,"These highlights do not include all the information needed to use 
QUININE SULFATE CAPSULES safely and effectively. See full prescribing information for
 QUININE SULFATE CAPSULES.


QUININE sulfate capsules, for oral use

Initial U.S. Approval: 2005"
f941fc61-f7a3-4e4a-ab7c-87c1667fa05b,5,rituximab,121191,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240104_f941fc61-f7a3-4e4a-ab7c-87c1667fa05b.json,"These highlights do not include all the information needed to use RUXIENCE safely and effectively. See full prescribing information for RUXIENCE. 
RUXIENCE® (rituximab-pvvr) injection, for intravenous use Initial U.S. Approval: 2019 
RUXIENCE (rituximab-pvvr) is biosimilar
Biosimilar means that the biological product is approved based on data demonstrating that it is highly similar to an FDA-approved biological product, known as a reference product, and that there are no clinically meaningful differences between the biosimilar product and the reference product. Biosimilarity of RUXIENCE has been demonstrated for the condition(s) of use (e.g., indication(s), dosing regimen(s)), strength(s), dosage form(s), and route(s) of administration described in its Full Prescribing Information.
 to RITUXAN (rituximab)"
fb973a8d-7fea-4a7a-963f-2a8e67a46e55,6,vipivotide tetraxetan,2597054,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20240123_fb973a8d-7fea-4a7a-963f-2a8e67a46e55.json,"These highlights do not include all the information needed to use PLUVICTO safely and effectively. See full prescribing information for PLUVICTO.
		

		PLUVICTO® (lutetium Lu 177 vipivotide tetraxetan) injection, for intravenous use
		
		Initial U.S. Approval: 2022"
fbac3b4f-dc23-4359-ac3f-2b3fdde41af2,32,allopurinol,519,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240224_fbac3b4f-dc23-4359-ac3f-2b3fdde41af2.json,"These highlights do not include all the information needed to use ALLOPURINOL TABLETS safely and effectively. See full prescribing information for ALLOPURINOL TABLETS.


ALLOPURINOL tablets for oral use 

Initial U.S. Approval:1966"
fea50328-b3d5-4300-8c67-82cda0a975b7,6,triamterene,10763,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20231208_fea50328-b3d5-4300-8c67-82cda0a975b7.json,"Triamterene Capsule, USP Potassium-Sparing Diuretic"
0836c6ac-ee37-5640-2fed-a3185a0b16eb,32,abatacept,614391,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20240201_0836c6ac-ee37-5640-2fed-a3185a0b16eb.json,"These highlights do not include all the information needed to use ORENCIA safely and effectively. See full prescribing information for ORENCIA.
ORENCIA (abatacept) for injection, for intravenous useORENCIA (abatacept) injection, for subcutaneous useInitial U.S. Approval: 2005"
08a44bdd-028d-41af-9d4e-70971b0bcc4e,2,furosemide,4603,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240224_08a44bdd-028d-41af-9d4e-70971b0bcc4e.json,"Furosemide Injection, USP"
08ce9fdd-1e84-4043-b085-91053f975b64,101,acitretin,16818,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240127_08ce9fdd-1e84-4043-b085-91053f975b64.json,"®

Tablets"
08ce9fdd-1e84-4043-b085-91053f975b64,101,acitretin,16818,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240127_08ce9fdd-1e84-4043-b085-91053f975b64.json,"®

Tablets"
0a2a1310-0a57-4fb0-a2e6-6fdb21cda9c7,7,buspirone,1827,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240224_0a2a1310-0a57-4fb0-a2e6-6fdb21cda9c7.json,"Buspirone Hydrochloride Tablets, USP"
106d9730-5938-8f27-e063-6294a90adc68,2,cyclobenzaprine,21949,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240221_106d9730-5938-8f27-e063-6294a90adc68.json,"Cyclobenzaprine hydrochloride Tablets, USP"
11fa3fc9-6776-49a6-b1c1-653f627c3e58,11,midostaurin,1919083,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20230527_11fa3fc9-6776-49a6-b1c1-653f627c3e58.json,"These highlights do not include all the information needed to use RYDAPT safely and effectively. See full prescribing information for RYDAPT.
RYDAPT® (midostaurin) capsules, for oral useInitial U.S. Approval: 2017"
11fad602-16c2-4c1f-bdf1-867d95f063ca,10,rosuvastatin,301542,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240224_11fad602-16c2-4c1f-bdf1-867d95f063ca.json,"These highlights do not include all the information needed to use ROSUVASTATIN TABLETS safely and effectively. See full prescribing information for ROSUVASTATIN TABLETS.
 

ROSUVASTATIN tablets, for oral use
 
Initial U.S. Approval: 2003"
13839d4f-6acf-4ffb-a128-79df59319273,7,talazoparib,2099704,acute liver injury,10024670,liver disorder,../data/2024_latest_labels/latest_labels_ingredients/20240223_13839d4f-6acf-4ffb-a128-79df59319273.json,"These highlights do not include all the information needed to use TALZENNA safely and effectively. See full prescribing information for TALZENNA.
TALZENNA® (talazoparib) capsules, for oral use Initial U.S. Approval: 2018"
13abdafb-71a8-40a1-ba5a-7c2b2573e53e,12,amitriptyline,704,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240223_13abdafb-71a8-40a1-ba5a-7c2b2573e53e.json,"Amitriptyline Hydrochloride Tablets, USP"
1793e218-7b49-497d-879f-1020de6e6d68,8,prednisolone,8638,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240215_1793e218-7b49-497d-879f-1020de6e6d68.json,Prednisolone Sodium Phosphate Oral Solution
17f85d17-ab71-4f5b-9fe3-0b8c822f69ff,19,pertuzumab,1298944,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/gold_xml/20211121_17f85d17-ab71-4f5b-9fe3-0b8c822f69ff.json,"These highlights do not include all the information needed to use PERJETA safely and effectively.  See full prescribing information for PERJETA. 
PERJETA® (pertuzumab) injection, for intravenous use Initial U.S. Approval:  2012"
1aa75a3a-18c9-49e1-91a6-293d0b7da756,8,procarbazine,8702,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20231121_1aa75a3a-18c9-49e1-91a6-293d0b7da756.json,"MATULANE 
  ®(procarbazine hydrochloride) Capsules"
1ecb2311-eee3-4230-a019-a3496308cff1,9,dihydroergotamine,3418,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240131_1ecb2311-eee3-4230-a019-a3496308cff1.json,"Dihydroertotamine Mesylate Nasal Spray, 4 mg/mL"
22174520-4b78-4841-96f7-530ba12d2cf1,8,paroxetine,32937,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240217_22174520-4b78-4841-96f7-530ba12d2cf1.json,"Paroxetine Tablets USP, film coated for oral use"
235dfc38-0f0b-4037-b501-7a9f4294740c,16,encorafenib,2049106,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20231019_235dfc38-0f0b-4037-b501-7a9f4294740c.json,"These highlights do not include all the information needed to use BRAFTOVI safely and effectively. See full prescribing information for BRAFTOVI.
BRAFTOVI® (encorafenib) capsules, for oral useInitial U.S. Approval: 2018"
2a90b899-7746-43dc-ac8a-e754428eb30c,13,desloratadine,275635,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240124_2a90b899-7746-43dc-ac8a-e754428eb30c.json,"These highlights do not include all the information needed to use DESLORATADINE TABLETS safely and effectively. See full prescribing information for DESLORATADINE TABLETS.
DESLORATADINE tablets for oral use Initial U.S. Approval: 2001"
2b70cf0c-45be-428f-b396-5001ed4e30fc,6,amiloride,644,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20231130_2b70cf0c-45be-428f-b396-5001ed4e30fc.json,"Amiloride HCl Tablets, USP"
2eda833b-1357-4ed4-a093-194524fcb061,25,thalidomide,10432,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20230406_2eda833b-1357-4ed4-a093-194524fcb061.json,"These highlights do not include all the information needed to use THALOMID® safely and effectively. See full prescribing information for THALOMID. 
THALOMID (thalidomide) capsules, for oral use Initial U.S. Approval: 1998"
36d50a08-60bd-40eb-807c-778d69bf2d2e,1,velmanase alfa,2630725,acute kidney injury,10069339,acute kidney injury,../data/2024_latest_labels/latest_labels_ingredients/20230301_36d50a08-60bd-40eb-807c-778d69bf2d2e.json,"These highlights do not include all the information needed to use 
LAMZEDE

®

 
safely and effectively. 
See full prescribing information for 
LAMZEDE
.

  

LAMZEDE
 (
velmanase alfa
-
tycv
) 
for 
injection
, 
for intravenous use

Initial U.S. Approval: 
2023"
3cf751f2-a0c9-45d7-8acb-2bc61db0e4ac,9,mesalamine,52582,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240217_3cf751f2-a0c9-45d7-8acb-2bc61db0e4ac.json,"Mesalamine Rectal Suspension Enema

4 grams/unit (60 mL)"
413c645e-074d-4276-b39a-d83521077602,14,abiraterone,1100072,acute myocardial infarction,10002388,angina unstable,../data/2024_latest_labels/latest_labels_ingredients/20240217_413c645e-074d-4276-b39a-d83521077602.json,"These highlights do not include all the information needed to use ABIRATERONE ACETATE TABLETS safely and effectively. See full prescribing information for ABIRATERONE ACETATE TABLETS.
  

ABIRATERONE ACETATE tablets,
 
for oral use 

Initial U.S. Approval: 2011"
4be9cc3f-0016-4426-a700-574b45ce245b,10,rifabutin,55672,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20231108_4be9cc3f-0016-4426-a700-574b45ce245b.json,"Rifabutin Capsules USP, 150 mg
Rx only"
4c486fc7-c8c4-4c6c-b30c-366dabaeaadd,14,gabapentin,25480,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/train_xml/20230830_4c486fc7-c8c4-4c6c-b30c-366dabaeaadd.json,"These highlights do not include all the information needed to use HORIZANT safely and effectively. See full prescribing information for HORIZANT. 
HORIZANT® (gabapentin enacarbil) Extended-Release Tablets for oral use Initial U.S. Approval: 2011"
51635427-fb13-45ee-813d-a40b0405d14f,7,diclofenac,3355,acute liver injury,10019717,hepatitis,../data/2024_latest_labels/latest_labels_ingredients/20240224_51635427-fb13-45ee-813d-a40b0405d14f.json,"Diclofenac Sodium Extended-Release Tablets, USP, Tablets of 100 mg
  

Rx only
  

Prescribing Information"
56d64558-1fad-420e-8fcd-7103cd073127,1,celecoxib,140587,acute liver injury,10023126,jaundice,../data/2024_latest_labels/latest_labels_ingredients/20240207_56d64558-1fad-420e-8fcd-7103cd073127.json,"These highlights do not include all the information needed to use CELECOXIB CAPSULES safely and effectively. See full prescribing information for CELECOXIB CAPSULES.
 

CELECOXIB capsules, for oral use
 

Initial U.S. Approval: 1998"
5c4841b4-fbc0-4163-8ee1-cb28629cbfbf,13,dihematoporphyrin ether,23066,gi bleed,10018830,haematemesis,../data/2024_latest_labels/latest_labels_ingredients/20230816_5c4841b4-fbc0-4163-8ee1-cb28629cbfbf.json,"These highlights do not include all the information needed to use PHOTOFRIN 
 ® safely and effectively. See full prescribing information for PHOTOFRIN.
 



PHOTOFRIN (porfimer sodium) for injection, for intravenous useInitial U.S. Approval: 1995"
5c4841b4-fbc0-4163-8ee1-cb28629cbfbf,13,dihematoporphyrin ether,23066,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20230816_5c4841b4-fbc0-4163-8ee1-cb28629cbfbf.json,"These highlights do not include all the information needed to use PHOTOFRIN 
 ® safely and effectively. See full prescribing information for PHOTOFRIN.
 



PHOTOFRIN (porfimer sodium) for injection, for intravenous useInitial U.S. Approval: 1995"
5c8cebcd-699f-4c4c-900b-94e0fe519345,100,propafenone,8754,acute myocardial infarction,10028596,myocardial infarction,../data/2024_latest_labels/latest_labels_ingredients/20240208_5c8cebcd-699f-4c4c-900b-94e0fe519345.json,"These highlights do not include all the information needed to use PROPAFENONE HYDROCHLORIDE TABLETS safely and effectively.  See full prescribing information for PROPAFENONE HYDROCHLORIDE TABLETS.
PROPAFENONE HYDROCHLORIDE tablets, for oral useInitial U.S. Approval: 1989"
5f01e40a-b6f6-40fb-b37c-3d06f1428e86,27,glatiramer,214582,acute myocardial infarction,10002383,angina pectoris,../data/2024_latest_labels/latest_labels_ingredients/20240123_5f01e40a-b6f6-40fb-b37c-3d06f1428e86.json,"These highlights do not include all the information needed to use GLATOPA safely and effectively. See full prescribing information for GLATOPA.
GLATOPA® (glatiramer acetate injection), for subcutaneous useInitial U.S. Approval: 1996"
