file,set_id,spl_version,title,ingredient_rx_cui,ingredient_name,pt_meddra_id,pt_meddra_term,cohort_id,condition_name,positive_controls,label,cohort_id_right,drug_concept_id,affect,reference
./data/2024_latest_labels/latest_labels_ingredients/20240125_b6465b44-a6dd-f99c-d009-6851cf05169c.json,b6465b44-a6dd-f99c-d009-6851cf05169c,11,"These highlights do not include all the information needed to use OGIVRI safely and effectively.  See full prescribing information for OGIVRI. 
OGIVRI® (trastuzumab-dkst) for injection, for intravenous use
Initial U.S. Approval: 2017
 

OGIVRI® (trastuzumab-dkst) is biosimilar* to HERCEPTIN (trastuzumab).",224905,trastuzumab,10000804,acute hepatic failure,500000301,acute liver injury,5,1,,,,
./data/2024_latest_labels/gold_xml/20230219_e4f2a84f-5117-4738-b769-aba8debbddb0.json,e4f2a84f-5117-4738-b769-aba8debbddb0,11,"These highlights do not include all the information needed to use ONGLYZA safely and effectively. See full prescribing information for ONGLYZA.
ONGLYZA® (saxagliptin) tablets, for oral useInitial U.S. Approval: 2009",857974,saxagliptin,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240112_2d74414f-6b83-4ea2-9a95-3cecabbce774.json,2d74414f-6b83-4ea2-9a95-3cecabbce774,11,"These highlights do not include all the information needed to use VUMERITY® safely and effectively. See full prescribing information for VUMERITY.
VUMERITY® (diroximel fumarate) delayed-release capsules, for oral useInitial U.S. Approval: 2013",2261783,diroximel fumarate,10067125,liver injury,500000301,acute liver injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240124_d2daba09-f1c2-4764-a567-1291be4892b9.json,d2daba09-f1c2-4764-a567-1291be4892b9,100,"These highlights do not include all the information needed to use
POSACONAZOLE DELAYED-RELEASE TABLETS safely and effectively. See full prescribing information for

POSACONAZOLE

DELAYED-RELEASE TABLETS
.



POSACONAZOLE

delayed-release tablets, for oral use

Initial U.S. Approval: 2006",282446,posaconazole,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,500000301,1704139,1,1
./data/2024_latest_labels/latest_labels_ingredients/20230315_72d1a024-00b7-418a-b36e-b2cb48f2ab55.json,72d1a024-00b7-418a-b36e-b2cb48f2ab55,6,"These highlights do not include all the information needed to use LUTATHERA safely and effectively. See full prescribing information for LUTATHERA.
		

		LUTATHERA® (lutetium Lu 177 dotatate) injection, for intravenous use
		
		Initial U.S. Approval: 2018",1797118,dotatate,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230315_72d1a024-00b7-418a-b36e-b2cb48f2ab55.json,72d1a024-00b7-418a-b36e-b2cb48f2ab55,6,"These highlights do not include all the information needed to use LUTATHERA safely and effectively. See full prescribing information for LUTATHERA.
		

		LUTATHERA® (lutetium Lu 177 dotatate) injection, for intravenous use
		
		Initial U.S. Approval: 2018",1797118,dotatate,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230406_2eda833b-1357-4ed4-a093-194524fcb061.json,2eda833b-1357-4ed4-a093-194524fcb061,25,"These highlights do not include all the information needed to use THALOMID® safely and effectively. See full prescribing information for THALOMID. 
THALOMID (thalidomide) capsules, for oral use Initial U.S. Approval: 1998",10432,thalidomide,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/train_xml/20231122_f86cb4a7-c358-4136-ae57-b32bda9bba00.json,f86cb4a7-c358-4136-ae57-b32bda9bba00,34,"These highlights do not include all the information needed to use SIMPONI safely and effectively. See full prescribing information for SIMPONI.
 



SIMPONI (golimumab) injection, for subcutaneous use
 

Initial U.S. Approval: 2009",819300,golimumab,10000804,acute hepatic failure,500000301,acute liver injury,5,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_a9b01bc6-95ac-46f9-befa-d845a74d53c1.json,a9b01bc6-95ac-46f9-befa-d845a74d53c1,16,"Emcyt®


 estramustine phosphate sodium

capsules",4089,estramustine,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240208_f1a1100e-8318-1596-e053-2995a90a533e.json,f1a1100e-8318-1596-e053-2995a90a533e,4,"These highlights do not include all the information needed to use SKYCLARYS safely and effectively. See full prescribing information for SKYCLARYS.
SKYCLARYS® (omaveloxolone) capsules, for oral useInitial U.S. Approval:  2023",2631931,omaveloxolone,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240221_d138ab10-1ed9-44be-8d81-49dda1e434ac.json,d138ab10-1ed9-44be-8d81-49dda1e434ac,2,"These highlights do not include all the information needed to use ERAXIS safely and effectively. See full prescribing information for ERAXIS. 
ERAXIS® (anidulafungin) for injection, for intravenous use Initial U.S. Approval: 2006",341018,anidulafungin,10019692,hepatic necrosis,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230523_6fa682c9-a312-4932-9831-f286908660ee.json,6fa682c9-a312-4932-9831-f286908660ee,34,"These highlights do not include all the information needed to use TECENTRIQ safely and effectively. See full prescribing information for TECENTRIQ. 
 TECENTRIQ® (atezolizumab) injection, for intravenous use Initial U.S. Approval: 2016",1792776,atezolizumab,10019837,hepatocellular injury,500000301,acute liver injury,3,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230523_6fa682c9-a312-4932-9831-f286908660ee.json,6fa682c9-a312-4932-9831-f286908660ee,34,"These highlights do not include all the information needed to use TECENTRIQ safely and effectively. See full prescribing information for TECENTRIQ. 
 TECENTRIQ® (atezolizumab) injection, for intravenous use Initial U.S. Approval: 2016",1792776,atezolizumab,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230523_6fa682c9-a312-4932-9831-f286908660ee.json,6fa682c9-a312-4932-9831-f286908660ee,34,"These highlights do not include all the information needed to use TECENTRIQ safely and effectively. See full prescribing information for TECENTRIQ. 
 TECENTRIQ® (atezolizumab) injection, for intravenous use Initial U.S. Approval: 2016",1792776,atezolizumab,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240209_19880f51-badb-4846-a02a-592a210690ab.json,19880f51-badb-4846-a02a-592a210690ab,10,"These highlights do not include all the information needed to use SIROLIMUS ORAL SOLUTION safely and effectively. See full prescribing information for SIROLIMUS ORAL SOLUTION.


SIROLIMUS oral solutionInitial U.S. Approval: 1999",35302,sirolimus,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230527_11fa3fc9-6776-49a6-b1c1-653f627c3e58.json,11fa3fc9-6776-49a6-b1c1-653f627c3e58,11,"These highlights do not include all the information needed to use RYDAPT safely and effectively. See full prescribing information for RYDAPT.
RYDAPT® (midostaurin) capsules, for oral useInitial U.S. Approval: 2017",1919083,midostaurin,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230613_c387579e-cee0-4334-bd1e-73f93ac1bde6.json,c387579e-cee0-4334-bd1e-73f93ac1bde6,18,"These highlights do not include all the information needed to use COTELLIC safely and effectively. See full prescribing information for COTELLIC.
COTELLIC®  (cobimetinib) tablets, for oral useInitial U.S. Approval: 2015",1722365,cobimetinib,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/gold_xml/20230615_1e484a50-55db-4b85-8c57-6cd1b0353abd.json,1e484a50-55db-4b85-8c57-6cd1b0353abd,32,"These highlights do not include all the information needed to use OPSUMIT safely and effectively. See full prescribing information for OPSUMIT.
 



OPSUMIT 
 ® (macitentan) tablets, for oral use
 

Initial U.S. Approval: 2013",1442132,macitentan,10019663,hepatic failure,500000301,acute liver injury,45,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231121_2966aec7-2ef0-923c-d8ff-fe1a957bf095.json,2966aec7-2ef0-923c-d8ff-fe1a957bf095,84,"These highlights do not include all the information needed to use RINVOQ safely and effectively. See full prescribing information for RINVOQ.

 

RINVOQ

®

 (upadacitinib) extended-release tablets, for oral use

Initial U.S. Approval: 2019",2196092,upadacitinib,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/train_xml/20230630_2265ef30-253e-11df-8a39-0800200c9a66.json,2265ef30-253e-11df-8a39-0800200c9a66,42,"These highlights do not include all the information needed to use YERVOY safely and effectively. See full prescribing information for YERVOY. 
YERVOY® (ipilimumab) injection, for intravenous useInitial U.S. Approval: 2011",1094833,ipilimumab,10019663,hepatic failure,500000301,acute liver injury,45,1,,,,
./data/2024_latest_labels/train_xml/20230630_2265ef30-253e-11df-8a39-0800200c9a66.json,2265ef30-253e-11df-8a39-0800200c9a66,42,"These highlights do not include all the information needed to use YERVOY safely and effectively. See full prescribing information for YERVOY. 
YERVOY® (ipilimumab) injection, for intravenous useInitial U.S. Approval: 2011",1094833,ipilimumab,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/train_xml/20230630_2265ef30-253e-11df-8a39-0800200c9a66.json,2265ef30-253e-11df-8a39-0800200c9a66,42,"These highlights do not include all the information needed to use YERVOY safely and effectively. See full prescribing information for YERVOY. 
YERVOY® (ipilimumab) injection, for intravenous useInitial U.S. Approval: 2011",1094833,ipilimumab,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230630_2265ef30-253e-11df-8a39-0800200c9a66.json,2265ef30-253e-11df-8a39-0800200c9a66,42,"These highlights do not include all the information needed to use YERVOY safely and effectively. See full prescribing information for YERVOY. 
YERVOY® (ipilimumab) injection, for intravenous useInitial U.S. Approval: 2011",1094833,ipilimumab,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230630_2265ef30-253e-11df-8a39-0800200c9a66.json,2265ef30-253e-11df-8a39-0800200c9a66,42,"These highlights do not include all the information needed to use YERVOY safely and effectively. See full prescribing information for YERVOY. 
YERVOY® (ipilimumab) injection, for intravenous useInitial U.S. Approval: 2011",1094833,ipilimumab,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231208_e0022c28-8cda-4f1e-bcf1-1f440d37ec4a.json,e0022c28-8cda-4f1e-bcf1-1f440d37ec4a,6,"These highlights do not include all the information needed to use RETHYMIC safely and effectively. See full prescribing information for RETHYMIC.


RETHYMIC (Allogeneic processed thymus tissue–agdc)
For surgical implantation
Initial U.S. Approval: 2021",2626460,allogeneic processed thymus tissue,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230720_de3d9c26-572b-4ea4-9b2d-dd58a2b3e8fa.json,de3d9c26-572b-4ea4-9b2d-dd58a2b3e8fa,24,"These highlights do not include all the information needed to use JEVTANA safely and effectively. See full prescribing information for JEVTANA.
 JEVTANA® (cabazitaxel) injection, for intravenous use Initial U.S. Approval: 2010",996051,cabazitaxel,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230720_de3d9c26-572b-4ea4-9b2d-dd58a2b3e8fa.json,de3d9c26-572b-4ea4-9b2d-dd58a2b3e8fa,24,"These highlights do not include all the information needed to use JEVTANA safely and effectively. See full prescribing information for JEVTANA.
 JEVTANA® (cabazitaxel) injection, for intravenous use Initial U.S. Approval: 2010",996051,cabazitaxel,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/train_xml/20240112_7714a0ed-34bb-46e6-a0a5-b363908b22c2.json,7714a0ed-34bb-46e6-a0a5-b363908b22c2,25,"These highlights do not include all the information needed to use PROMACTA safely and effectively. See full prescribing information for PROMACTA.
PROMACTA® (eltrombopag) tablets, for oral usePROMACTA® (eltrombopag) for oral suspensionInitial U.S. Approval: 2008",711942,eltrombopag,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/train_xml/20240123_fff5d805-4ffd-4e8e-8e63-6f129697563e.json,fff5d805-4ffd-4e8e-8e63-6f129697563e,18,"These highlights do not include all the information needed to use ZYKADIA safely and effectively. See full prescribing information for ZYKADIA.


ZYKADIA® (ceritinib) capsules, for oral use

ZYKADIA® (ceritinib) tablets, for oral use

Initial U.S. Approval: 2014",1535457,ceritinib,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230818_59984249-e3ff-4f97-8d7a-c1a905d604a8.json,59984249-e3ff-4f97-8d7a-c1a905d604a8,14,"These highlights do not include all the information needed to use GAVRETO safely and effectively.  See full prescribing information for GAVRETO.
 GAVRETO® (pralsetinib) capsules, for oral use Initial U.S. Approval: 2020",2394936,pralsetinib,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/gold_xml/20230825_df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda.json,df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda,19,"These highlights do not include all the information needed to use GAZYVA safely and effectively. See full prescribing information for GAZYVA. 
GAZYVA® (obinutuzumab) injection, for intravenous use Initial U.S. Approval: 2013",974779,obinutuzumab,10019851,hepatotoxicity,500000301,acute liver injury,28,1,,,,
./data/2024_latest_labels/gold_xml/20230912_0002ad27-779d-42ab-83b5-bc65453412a1.json,0002ad27-779d-42ab-83b5-bc65453412a1,22,"These highlights do not include all the information needed to use MEKINIST safely and effectively. See full prescribing information for MEKINIST.
MEKINIST® (trametinib) tablets, for oral useMEKINIST® (trametinib) for oral solutionInitial U.S. Approval: 2013",1425099,trametinib,10018830,haematemesis,500001001,gi bleed,11,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230927_3cdf28fc-4194-4ad6-aa03-c9eaa68da83e.json,3cdf28fc-4194-4ad6-aa03-c9eaa68da83e,5,"These highlights do not include all the information needed to use BRENZAVVY™ safely and effectively. See full prescribing information for BRENZAVVY. BRENZAVVY (bexagliflozin) tablets, for oral use Initial U.S. Approval: 2023",2627044,bexagliflozin,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231020_84137882-e000-47da-bd5b-fa76ab3c76f9.json,84137882-e000-47da-bd5b-fa76ab3c76f9,20,"These highlights do not include all the information needed to use INLYTA safely and effectively. See full prescribing information for INLYTA. 
INLYTA® (axitinib) tablets, for oral administration Initial U.S. Approval: 2012",1242999,axitinib,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240206_f47d4365-40a8-445b-99cd-49edad6a8ffc.json,f47d4365-40a8-445b-99cd-49edad6a8ffc,15,"Ketorolac Tromethamine Tablets USP, 10 mg 
 




Rx only",35827,ketorolac,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,500001001,1136980,1,1
./data/2024_latest_labels/latest_labels_ingredients/20240201_aa80b9f4-8a5d-3e14-e053-2a95a90a8aab.json,aa80b9f4-8a5d-3e14-e053-2a95a90a8aab,4,"Theophylline (Anhydrous) Extended-Release Tablets
 

400 mg and 600 mg",10438,theophylline,10018830,haematemesis,500001001,gi bleed,11,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240128_c27f2d57-4b9d-4b78-8d85-3bac84f733b1.json,c27f2d57-4b9d-4b78-8d85-3bac84f733b1,5,"Flurbiprofen Sodium Ophthalmic Solution, USP 0.03% 

(Sterile)",4502,flurbiprofen,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_1b8a4689-3916-4f4b-b54a-bbb4e322d79b.json,1b8a4689-3916-4f4b-b54a-bbb4e322d79b,13,"Atenolol Tablets, USP Rx only",1202,atenolol,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_0e98593a-8424-48c8-acc0-671f4b566aee.json,0e98593a-8424-48c8-acc0-671f4b566aee,9,"These highlights do not include all the information needed to use CARVEDILOL TABLETS safely and effectively. See full prescribing information for CARVEDILOL TABLETS.
 

CARVEDILOL tablets, for oral use
 
Initial U.S. Approval: 1995",20352,carvedilol,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_ab8616a5-ea72-4df7-b095-54ea19ef6fba.json,ab8616a5-ea72-4df7-b095-54ea19ef6fba,10,"These highlights do not include all the information needed to use DIVALPROEX SODIUM DELAYED-RELEASE CAPSULES safely and effectively. See full prescribing information for DIVALPROEX SODIUM DELAYED-RELEASE CAPSULES.
 



DIVALPROEX SODIUM delayed-release capsules, for oral use
 

Initial U.S. Approval: 1989",40254,valproate,10019851,hepatotoxicity,500000301,acute liver injury,28,1,500000301,745466,1,1
./data/2024_latest_labels/latest_labels_ingredients/20240223_e55f3dc2-c754-4550-a2c0-c304471a8791.json,e55f3dc2-c754-4550-a2c0-c304471a8791,2,"Nitrofurantoin Capsules, USP (monohydrate/macrocrystals)

Rx Only",7454,nitrofurantoin,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231215_8ded0773-3aec-4e89-9836-d22a5a84abf0.json,8ded0773-3aec-4e89-9836-d22a5a84abf0,17,Quinapril Tablets USP,35208,quinapril,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_9c9d9f5c-bfd1-4e2a-be4a-697344ca6833.json,9c9d9f5c-bfd1-4e2a-be4a-697344ca6833,11,"These highlights do not include all the information needed to use citalopram tablets safely and effectively. See full prescribing information for citalopram tablets.
 


CITALOPRAM (Citalopram) tablets, for oral use
 


Initial U.S. Approval: 1998",2556,citalopram,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_fdbcc274-c343-4461-9db9-6ff1be15d727.json,fdbcc274-c343-4461-9db9-6ff1be15d727,10,"These highlights do not include all the information needed to use 
  BUPROPIONHYDROCHLORIDE TABLETS safely and effectively. See full prescribing information for 
  BUPROPIONHYDROCHLORIDE TABLETS. 
 


BUPROPION HYDROCHLORIDE tablets, for oral use
  
Initial U.S. Approval: 1985",42347,bupropion,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_fdbcc274-c343-4461-9db9-6ff1be15d727.json,fdbcc274-c343-4461-9db9-6ff1be15d727,10,"These highlights do not include all the information needed to use 
  BUPROPIONHYDROCHLORIDE TABLETS safely and effectively. See full prescribing information for 
  BUPROPIONHYDROCHLORIDE TABLETS. 
 


BUPROPION HYDROCHLORIDE tablets, for oral use
  
Initial U.S. Approval: 1985",42347,bupropion,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20230221_87768fbf-7c63-47da-8925-0316f343d6ef.json,87768fbf-7c63-47da-8925-0316f343d6ef,16,"These highlights do not include all the information needed to use PERINDOPRIL ERBUMINE TABLETS safely and effectively. See full prescribing information for PERINDOPRIL ERBUMINE TABLETS.
 PERINDOPRIL erbumine tablets, for oral use Initial U.S. Approval: 1993",54552,perindopril,10069339,acute kidney injury,500000401,acute kidney injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_575da603-b038-421f-9894-6796d9ac33cc.json,575da603-b038-421f-9894-6796d9ac33cc,11,"These highlights do not include all the information needed to use SERTRALINE HYDROCHLORIDE TABLETS safely and effectively. See full prescribing information for SERTRALINE HYDROCHLORIDE TABLETS.
 

SERTRALINE HYDROCHLORIDE tablets, for oral use
 
Initial U.S. Approval: 1991",36437,sertraline,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240217_3cf751f2-a0c9-45d7-8acb-2bc61db0e4ac.json,3cf751f2-a0c9-45d7-8acb-2bc61db0e4ac,9,"Mesalamine Rectal Suspension Enema

4 grams/unit (60 mL)",52582,mesalamine,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240110_c5d0b74b-e5bc-4e81-91e8-4bfc587bf54c.json,c5d0b74b-e5bc-4e81-91e8-4bfc587bf54c,6,"Misoprostol
 

Tablets",42331,misoprostol,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_24926986-7552-4f1a-8366-f035bbd07104.json,24926986-7552-4f1a-8366-f035bbd07104,7,"These highlights do not include all the information needed to use FLUOXETINE CAPSULES safely and effectively. See full prescribing information for FLUOXETINE CAPSULES.
 
FLUOXETINE capsules, for oral use
 
Initial U.S. Approval: 1987",4493,fluoxetine,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240217_51cdb22b-035f-47d7-8048-38006e2589f2.json,51cdb22b-035f-47d7-8048-38006e2589f2,20,Rx only,7417,nifedipine,10017955,gastrointestinal haemorrhage,500001001,gi bleed,21,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240111_7f0bc342-0a0a-1d28-e053-2991aa0a28b9.json,7f0bc342-0a0a-1d28-e053-2991aa0a28b9,4,"TENOFOVIR DISOPROXIL FUMARATE tablets, for oral use
 
Rx only
 

These highlights do not include all the information needed to use TENOFOVIR DISOPROXIL FUMARATE TABLETS safely and effectively. See full prescribing information for TENOFOVIR DISOPROXIL FUMARATE TABLETS.
 

TENOFOVIR DISOPROXIL FUMARATE tablets, for oral use
 

Initial U.S. Approval: 2001",300195,tenofovir disoproxil,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240105_8345d55e-ad02-4726-a04b-1a46e3337a4b.json,8345d55e-ad02-4726-a04b-1a46e3337a4b,13,"These highlights do not include all the information needed to use CAPECITABINE TABLETS safely and effectively. See full prescribing information for CAPECITABINE TABLETS.
 







CAPECITABINE tablets, for oral use
 







Initial U.S. Approval: 1998",194000,capecitabine,10019663,hepatic failure,500000301,acute liver injury,45,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_1d3a45f3-3854-4d0c-9241-770aa24063fd.json,1d3a45f3-3854-4d0c-9241-770aa24063fd,5,"These highlights do not include all the information needed to use DULOXETINE DELAYED-RELEASE CAPSULES safely and effectively. See full prescribing information for DULOXETINE DELAYED-RELEASE CAPSULES.
 
DULOXETINE delayed-release capsules for oral use.
 
Initial U.S. Approval: 2004",72625,duloxetine,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240221_d1f64796-6ba0-415c-a6a0-5456b21a7ed6.json,d1f64796-6ba0-415c-a6a0-5456b21a7ed6,5,"These highlights do not include all the information needed to use FENOFIBRATE TABLETS safely and effectively. See full prescribing information for FENOFIBRATE TABLETS.
 
FENOFIBRATE tablets, for oral use
 
Initial U.S. Approval: 1993",8703,fenofibrate,10028596,myocardial infarction,500000801,acute myocardial infarction,29,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240215_f7e9a4b3-a2ee-4f0a-becd-6ef90867332b.json,f7e9a4b3-a2ee-4f0a-becd-6ef90867332b,37,"These highlights do not include all the information needed to use MORPHINE SULFATE EXTENDED-RELEASE CAPSULES safely and effectively. See full prescribing information for MORPHINE SULFATE EXTENDED-RELEASE CAPSULES.


MORPHINE SULFATE extended-release capsules, for oral use, CIIInitial U.S. Approval: 1941",7052,morphine,10038435,renal failure,500000401,acute kidney injury,20,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_eb354221-c476-41cb-ad87-52423f81d698.json,eb354221-c476-41cb-ad87-52423f81d698,3,"Cefdinir Capsules, USP
 
Rx only",25037,cefdinir,10062237,renal impairment,500000401,acute kidney injury,8,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240222_56e8d1f6-6dbf-4e11-a177-a56bbfb9f8ec.json,56e8d1f6-6dbf-4e11-a177-a56bbfb9f8ec,10,"These highlights do not include all the information needed to use PRAMIPEXOLE DIHYDROCHLORIDE TABLETS safely and effectively. See full prescribing information for PRAMIPEXOLE DIHYDROCHLORIDE TABLETS.
 PRAMIPEXOLE DIHYDROCHLORIDE tablets, for oral use Initial U.S. Approval: 1997",746741,pramipexole,10018830,haematemesis,500001001,gi bleed,11,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240214_11344047-7ed4-61e7-e063-6394a90a332d.json,11344047-7ed4-61e7-e063-6394a90a332d,1,"These highlights do not include all the information needed to use 
 LANSOPRAZOLE DELAYED-RELEASE CAPSULESsafely and effectively. See full prescribing information for 
 LANSOPRAZOLE DELAYED-RELEASE CAPSULES.
 

LANSOPRAZOLE delayed-release capsules, for oral use
  
Initial U.S. Approval: 1995",17128,lansoprazole,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240223_b81c6495-8b30-41ef-8a0f-4cbfd87f1eb4.json,b81c6495-8b30-41ef-8a0f-4cbfd87f1eb4,9,"IBUPROFEN Tablets, USP",5640,ibuprofen,10018830,haematemesis,500001001,gi bleed,11,1,500001001,1177480,1,1
./data/2024_latest_labels/latest_labels_ingredients/20231111_962b20df-88ff-4ab7-a900-135adb6c1d74.json,962b20df-88ff-4ab7-a900-135adb6c1d74,5,Indapamide Tablets USP Rx only,5764,indapamide,10024690,liver function test abnormal,500000301,acute liver injury,15,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_37241e87-4af4-4dc3-a1aa-ea6f20d8dc40.json,37241e87-4af4-4dc3-a1aa-ea6f20d8dc40,45,"These highlights do not include all the information needed to use CELLCEPT® safely and effectively. See full prescribing information for CELLCEPT® 
CELLCEPT® (mycophenolate mofetil) capsules, for oral use CELLCEPT® (mycophenolate mofetil) tablets, for oral use CELLCEPT®  Oral Suspension (mycophenolate mofetil), for oral suspension CELLCEPT®  Intravenous (mycophenolate mofetil) for injection, for intravenous use Initial U.S. Approval: 1995",68149,mycophenolate mofetil,10067125,liver injury,500000301,acute liver injury,6,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240127_03af7d09-314a-fe85-e063-6294a90afa25.json,03af7d09-314a-fe85-e063-6294a90afa25,1,"These highlights do not include all the information needed to use VALSARTAN TABLETS safely and effectively. See full prescribing information for VALSARTAN TABLETS.
 

VALSARTAN tablets, for ORAL use
 
Initial U.S. Approval: 1996",69749,valsartan,10060795,hepatic enzyme increased,500000301,acute liver injury,14,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20240224_d4737be8-7c17-4548-b380-808c5b4ad7ac.json,d4737be8-7c17-4548-b380-808c5b4ad7ac,8,"These highlights do not include all the information needed to use OXCARBAZEPINE TABLETS safely and effectively. See full prescribing information for OXCARBAZEPINE TABLETS.
 



OXCARBAZEPINE tablets, for oral use
 

Initial U.S. Approval: 2000",32624,oxcarbazepine,10018830,haematemesis,500001001,gi bleed,11,1,,,,
./data/2024_latest_labels/latest_labels_ingredients/20231011_c35e019d-ec34-4e61-9400-a7ae7913e025.json,c35e019d-ec34-4e61-9400-a7ae7913e025,3,"These highlights do not include all the information needed to use ERLOTINIB TABLETS safely and effectively. See full prescribing information for ERLOTINIB TABLETS.
ERLOTINIB tablets, for oral use Initial U.S. Approval: 2004",337525,erlotinib,10018830,haematemesis,500001001,gi bleed,11,1,,,,
