,ingredient_name,pt_meddra_term,condition_name,affect,gpt_output,response
1288,bosentan,hepatic failure,acute liver injury,1.0,true,true
1289,cytarabine,liver injury,acute liver injury,0.0,False,false
1290,methylphenidate,myocardial infarction,acute myocardial infarction,0.0,False,false
1291,alirocumab,hepatic enzyme abnormal,acute liver injury,0.0,False,false
1292,paroxetine,liver injury,acute liver injury,0.0,false,false
1293,arsenic trioxide,renal impairment,acute kidney injury,0.0,true,true
1294,peginterferon alfa-2a,liver function test abnormal,acute liver injury,0.0,true,true
1295,ertapenem,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1296,isoflurane,myocardial infarction,acute myocardial infarction,0.0,false,false
1297,gefitinib,hepatotoxicity,acute liver injury,0.0,true,true
1298,epcoritamab,myocardial infarction,acute myocardial infarction,0.0,False,false
1299,dinoprostone,myocardial infarction,acute myocardial infarction,0.0,False,false
1300,siponimod,liver injury,acute liver injury,0.0,true,true
1301,dalteparin,gastrointestinal haemorrhage,gi bleed,0.0,True,true
1302,avelumab,acute kidney injury,acute kidney injury,0.0,true,true
1303,rosiglitazone,myocardial infarction,acute myocardial infarction,0.0,false,false
1304,salsalate,myocardial infarction,acute myocardial infarction,1.0,False,false
1305,rituximab,hepatic failure,acute liver injury,0.0,False,false
