,ingredient_name,pt_meddra_term,condition_name,affect,gpt_output,response
1291,metronidazole,hepatotoxicity,acute liver injury,0.0,true,true
1292,mefenamate,hepatotoxicity,acute liver injury,0.0,false,false
1293,budesonide,renal failure,acute kidney injury,0.0,false,false
1294,everolimus,hepatic failure,acute liver injury,0.0,true,true
1295,rucaparib,renal failure,acute kidney injury,0.0,true,true
1296,cariprazine,hepatic enzyme increased,acute liver injury,0.0,True,true
1297,clopidogrel,myocardial infarction,acute myocardial infarction,0.0,False,false
1298,clotrimazole,liver function test abnormal,acute liver injury,0.0,False,false
1299,amlodipine,myocardial infarction,acute myocardial infarction,1.0,False,false
1300,tinzaparin,haematemesis,gi bleed,0.0,false,false
1301,nefazodone,hepatic necrosis,acute liver injury,1.0,true,true
1302,nizatidine,hepatic enzyme increased,acute liver injury,0.0,false,false
1303,oxaprozin,acute kidney injury,acute kidney injury,1.0,true,true
1304,lisinopril,myocardial infarction,acute myocardial infarction,0.0,False,false
1305,pantoprazole,liver function test abnormal,acute liver injury,0.0,True,true
1306,tetracycline,hepatotoxicity,acute liver injury,0.0,True,true
1307,fosamprenavir,myocardial infarction,acute myocardial infarction,0.0,False,false
1308,quinine,renal failure,acute kidney injury,0.0,true,true
1309,cyproheptadine,hepatic failure,acute liver injury,0.0,False,false
1310,cefdinir,hepatic failure,acute liver injury,0.0,False,false
1311,cefdinir,renal failure,acute kidney injury,0.0,true,true
1312,pramipexole,renal impairment,acute kidney injury,0.0,true,true
1313,amiodarone,acute kidney injury,acute kidney injury,0.0,true,true
1314,triamcinolone,myocardial infarction,acute myocardial infarction,0.0,False,false
1315,zolmitriptan,myocardial infarction,acute myocardial infarction,1.0,False,false
1316,mercaptopurine,hepatotoxicity,acute liver injury,0.0,true,true
1317,sulfasalazine,hepatic failure,acute liver injury,0.0,True,true
1318,gemcitabine,hepatic failure,acute liver injury,1.0,true,true
1319,danazol,myocardial infarction,acute myocardial infarction,0.0,False,false
1320,cefepime,renal impairment,acute kidney injury,0.0,True,true
1321,paclitaxel,renal failure,acute kidney injury,0.0,false,false
1322,heparin,renal failure,acute kidney injury,0.0,true,true
1323,toremifene,liver function test abnormal,acute liver injury,0.0,true,true
1324,acetazolamide,renal failure,acute kidney injury,0.0,true,true
1325,bexarotene,renal impairment,acute kidney injury,0.0,true,true
1326,nilutamide,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1327,dactinomycin,renal failure,acute kidney injury,0.0,true,true
1328,tranylcypromine,hepatotoxicity,acute liver injury,0.0,true,true
1329,caspofungin,hepatotoxicity,acute liver injury,1.0,True,true
1330,pentostatin,renal impairment,acute kidney injury,0.0,true,true
1331,niraparib,renal failure,acute kidney injury,0.0,true,true
1332,emapalumab,acute kidney injury,acute kidney injury,0.0,true,true
1333,progesterone,myocardial infarction,acute myocardial infarction,0.0,False,false
1334,enalaprilat,hepatic failure,acute liver injury,1.0,false,false
1335,bicalutamide,myocardial infarction,acute myocardial infarction,0.0,False,false
1336,omeprazole,hepatic failure,acute liver injury,0.0,False,false
1337,potassium chloride,gastrointestinal haemorrhage,gi bleed,1.0,True,true
1338,diclofenac,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1339,diclofenac,myocardial infarction,acute myocardial infarction,0.0,False,false
1340,diclofenac,renal failure,acute kidney injury,0.0,True,true
1341,ciprofloxacin,hepatic necrosis,acute liver injury,1.0,false,false
1342,citalopram,acute kidney injury,acute kidney injury,0.0,false,false
1343,memantine,acute kidney injury,acute kidney injury,0.0,False,false
1344,rivastigmine,myocardial infarction,acute myocardial infarction,0.0,False,false
1345,mirtazapine,myocardial infarction,acute myocardial infarction,0.0,False,false
1346,ziprasidone,haematemesis,gi bleed,0.0,True,true
1347,olmesartan,acute kidney injury,acute kidney injury,1.0,true,true
1348,rasagiline,liver function test abnormal,acute liver injury,0.0,True,true
1349,ketoprofen,renal failure,acute kidney injury,1.0,true,true
1350,galantamine,renal failure,acute kidney injury,0.0,true,true
1351,ceftriaxone,renal impairment,acute kidney injury,0.0,true,true
1352,cefazolin,renal failure,acute kidney injury,0.0,false,false
1353,naltrexone,hepatotoxicity,acute liver injury,0.0,True,true
1354,duloxetine,hepatotoxicity,acute liver injury,0.0,true,true
1355,itraconazole,acute hepatic failure,acute liver injury,1.0,True,true
1356,mesalamine,renal impairment,acute kidney injury,0.0,True,true
1357,tiagabine,liver function test abnormal,acute liver injury,0.0,True,true
1358,celecoxib,hepatic enzyme increased,acute liver injury,1.0,true,true
1359,triamterene,renal failure,acute kidney injury,0.0,true,true
1360,atovaquone,hepatotoxicity,acute liver injury,0.0,true,true
1361,bosentan,hepatotoxicity,acute liver injury,1.0,true,true
1362,decitabine,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1363,ropivacaine,myocardial infarction,acute myocardial infarction,0.0,False,false
1364,trimipramine,myocardial infarction,acute myocardial infarction,0.0,False,false
1365,arsenic trioxide,hepatotoxicity,acute liver injury,0.0,true,true
1366,sunitinib,haematemesis,gi bleed,0.0,true,true
1367,cefiderocol,liver function test abnormal,acute liver injury,0.0,true,true
1368,metronidazole,hepatic enzyme increased,acute liver injury,0.0,true,true
1369,sorafenib,renal failure,acute kidney injury,0.0,true,true
1370,tipranavir,renal failure,acute kidney injury,0.0,true,true
1371,fidaxomicin,hepatic enzyme increased,acute liver injury,0.0,True,true
1372,naltrexone,hepatic enzyme abnormal,acute liver injury,0.0,True,true
1373,velmanase alfa,acute kidney injury,acute kidney injury,0.0,true,true
1374,dotatate,renal failure,acute kidney injury,0.0,True,true
1375,relugolix,acute kidney injury,acute kidney injury,0.0,True,true
1376,gilteritinib,renal impairment,acute kidney injury,0.0,true,true
1377,cetuximab,myocardial infarction,acute myocardial infarction,0.0,False,false
1378,doxazosin,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1379,sargramostim,liver injury,acute liver injury,0.0,false,false
1380,avelumab,renal impairment,acute kidney injury,0.0,true,true
1381,encorafenib,hepatotoxicity,acute liver injury,0.0,true,true
1382,encorafenib,acute kidney injury,acute kidney injury,0.0,true,true
1383,busulfan,hepatotoxicity,acute liver injury,1.0,true,true
1384,nefazodone,hepatic failure,acute liver injury,1.0,true,true
1385,moxifloxacin,hepatic failure,acute liver injury,0.0,false,false
1386,sulindac,gastrointestinal haemorrhage,gi bleed,1.0,true,true
1387,naproxen,renal impairment,acute kidney injury,1.0,true,true
1388,fenofibrate,acute kidney injury,acute kidney injury,0.0,true,true
1389,ethambutol,liver function test abnormal,acute liver injury,0.0,true,true
1390,lorazepam,liver function test abnormal,acute liver injury,0.0,False,false
1391,fenofibrate,myocardial infarction,acute myocardial infarction,0.0,False,false
1392,ribavirin,gastrointestinal haemorrhage,gi bleed,0.0,true,true
1393,indinavir,renal failure,acute kidney injury,0.0,true,true
1394,etodolac,gastrointestinal haemorrhage,gi bleed,1.0,true,true
1395,ropinirole,myocardial infarction,acute myocardial infarction,0.0,False,false
1396,levofloxacin,renal failure,acute kidney injury,0.0,true,true
1397,valsartan,hepatic enzyme increased,acute liver injury,0.0,true,true
1398,valacyclovir,renal failure,acute kidney injury,0.0,false,false
1399,valacyclovir,acute kidney injury,acute kidney injury,0.0,false,false
1400,famciclovir,acute kidney injury,acute kidney injury,0.0,false,false
1401,escitalopram,acute kidney injury,acute kidney injury,0.0,false,false
1402,fluconazole,hepatocellular injury,acute liver injury,1.0,false,false
1403,valsartan,renal failure,acute kidney injury,0.0,true,true
1404,tizanidine,hepatotoxicity,acute liver injury,0.0,True,true
1405,phenytoin,acute hepatic failure,acute liver injury,0.0,False,false
1406,carboplatin,liver function test abnormal,acute liver injury,0.0,true,true
1407,ifosfamide,myocardial infarction,acute myocardial infarction,0.0,True,true
1408,clobazam,hepatic enzyme increased,acute liver injury,0.0,True,true
1409,docetaxel,liver function test abnormal,acute liver injury,0.0,true,true
1410,bosentan,hepatic failure,acute liver injury,1.0,True,true
1411,dexmedetomidine,renal failure,acute kidney injury,0.0,false,false
1412,alirocumab,hepatic enzyme abnormal,acute liver injury,0.0,True,true
1413,arsenic trioxide,renal impairment,acute kidney injury,0.0,true,true
1414,panobinostat,renal failure,acute kidney injury,0.0,true,true
1415,leuprolide,liver function test abnormal,acute liver injury,0.0,True,true
1416,lenalidomide,hepatotoxicity,acute liver injury,0.0,true,true
1417,lenalidomide,acute kidney injury,acute kidney injury,0.0,true,true
1418,carbamazepine,liver injury,acute liver injury,1.0,true,true
1419,sarilumab,hepatic enzyme increased,acute liver injury,0.0,true,true
1420,epcoritamab,myocardial infarction,acute myocardial infarction,0.0,False,false
1421,dinoprostone,myocardial infarction,acute myocardial infarction,0.0,False,false
1422,nilotinib,haematemesis,gi bleed,0.0,True,true
1423,metformin,renal failure,acute kidney injury,0.0,false,false
1424,sotalol,renal impairment,acute kidney injury,0.0,true,true
1425,rituximab,hepatic failure,acute liver injury,0.0,false,false
